X,Y,Z,X_std,Y_std,Z_std,X_error,Y_error,total_error,error_sorted,proportional_values
566578.1292773879,5932830.170079093,27.28971810136737,0.9657667444953157,1.0637075489491132,0.0,0.06527738785371184,-0.02792090643197298,0.07099798857000751,0.07099798857000751,0.0
566577.5753163735,5932830.053581121,27.06937154318828,0.9761626825973707,1.0571424619149667,0.0,0.15831637347582728,0.023581121116876602,0.16006293569613933,0.07452487787687413,0.0045662100456621
566576.9623213154,5932829.8586759055,27.21339505435699,1.1130251577708314,0.9971042640832737,0.0,0.17932131537236273,0.03667590580880642,0.1830334838595682,0.08255548971757384,0.0091324200913242
566576.3880419165,5932829.628902706,27.256372415898326,1.1631834698423311,0.8940438136234811,0.0,0.24804191652219743,-0.014097293838858604,0.24844219860076885,0.10525759777350709,0.0136986301369863
566575.7908532706,5932829.483917649,27.328989803812746,1.1840873516297545,0.8457919366775503,0.0,0.2868532706052065,0.044917648658156395,0.2903487455076763,0.11953292068525714,0.0182648401826484
566575.0836803402,5932829.344838645,27.176334063075373,1.177694663290555,0.7694259539253354,0.0,0.22568034019786865,0.07583864498883486,0.23808216234226423,0.12763680121667317,0.0228310502283105
566574.4731364374,5932829.150667412,27.32852604260482,1.1897568759190875,0.6503405174757899,0.0,0.2571364373434335,0.0646674120798707,0.2651433981731043,0.13351762408517473,0.0273972602739726
566573.8593693958,5932828.981953215,27.36954207920832,1.2290011550299667,0.652137782067854,0.0,0.29336939577478915,0.049953214824199677,0.29759187833094086,0.13849134060759283,0.0319634703196347
566573.2121411831,5932828.78253814,27.203613624247495,1.247624270927383,0.6675913387730149,0.0,0.29114118311554193,0.022538140416145325,0.29201225364586225,0.1406939470945931,0.0365296803652968
566572.5604674206,5932828.627467256,27.23678555036344,1.338088662546377,0.676596122148327,0.0,0.28946742066182196,0.019467256031930447,0.29012128788150127,0.16006293569613933,0.0410958904109589
566571.8946043632,5932828.482830487,27.246940892879273,1.382159907989874,0.6845130942392537,0.0,0.2616043632151559,0.07183048687875271,0.2712866780703503,0.18263094057063436,0.045662100456621
566571.0982730292,5932828.285662708,27.224696175499524,1.3465428837854048,0.727830181505411,0.0,0.11127302923705429,0.04366270825266838,0.11953292068525714,0.1830334838595682,0.0502283105022831
566570.4159590754,5932828.141869198,27.152320997674245,1.3506645971902824,0.7646592292726291,0.0,0.07295907544903457,0.0758691979572177,0.10525759777350709,0.20981159088405257,0.0547945205479452
566569.6957176314,5932828.008357256,27.097353054441275,1.3173041871349582,0.790566918747708,0.0,0.005717631429433823,0.08235725574195385,0.08255548971757384,0.23808216234226423,0.0593607305936073
566569.0758420413,5932827.864186238,27.256493355124483,1.297515277148546,0.8533017241325955,0.0,0.02484204131178558,0.1311862375587225,0.13351762408517473,0.24320058522373886,0.0639269406392694
566568.4753077186,5932827.733654597,27.107446728172423,1.3366682738111386,0.9141194790265661,0.0,0.06130771862808615,0.20065459702163935,0.20981159088405257,0.24322518854536085,0.0684931506849315
566567.8619328088,5932827.603863899,27.434858044554083,1.4172396235046028,0.9571423588901238,0.0,0.07693280873354524,0.2958638984709978,0.30570263897796035,0.24844219860076885,0.0730593607305936
566567.2428231919,5932827.519230037,27.310506377886462,1.4179093603968214,1.0250850000210172,0.0,0.10682319186162204,0.36523003689944744,0.3805314365109362,0.25799269670464037,0.0776255707762557
566566.6029529154,5932827.394530072,27.09417336941376,1.463846783428631,1.1113531457998562,0.0,0.10295291536021978,0.4435300715267658,0.4553221135961953,0.2651433981731043,0.0821917808219178
566565.8616536462,5932827.236511009,27.067924675172417,1.5502966626386838,1.14714432191657,0.0,0.01165364624466747,0.4395110085606575,0.43966547978753373,0.2712866780703503,0.0867579908675799
566565.1934390315,5932827.069669898,27.15267232050972,1.5793241104518645,1.2192438353135042,0.0,-0.01856096857227385,0.47066989727318287,0.47103573299006674,0.2865214739033996,0.091324200913242
566564.5713530877,5932826.880319493,27.30641525742527,1.6121108640201494,1.2632601372259027,0.0,0.0033530876971781254,0.45631949324160814,0.45633181251079025,0.29012128788150127,0.0958904109589041
566563.9064549857,5932826.5742471395,27.162198599294907,1.674057725992725,1.2674354961444159,0.0,-0.02754501427989453,0.35824713949114084,0.3593045237194552,0.2903487455076763,0.1004566210045662
566563.3424298504,5932826.292347847,27.164468342667476,1.7817126029639014,1.2317909228103203,0.0,0.05742985033430159,0.23634784668684006,0.24322518854536085,0.29201225364586225,0.1050228310502283
566562.6486660683,5932825.972593252,27.497243372642117,1.8113864964064372,1.1381343137588096,0.0,-0.003333931672386825,0.12759325187653303,0.12763680121667317,0.29759187833094086,0.1095890410958904
566561.8668187426,5932825.737981629,27.382874305433138,1.8822265830404008,1.0827501569201252,0.0,-0.13318125740624964,0.03798162844032049,0.13849134060759283,0.3033154121612361,0.1141552511415525
566561.1017550315,5932825.471461665,27.32736934453925,2.011477667007145,1.0598632177290928,0.0,-0.2422449685400352,-0.021538334898650646,0.24320058522373886,0.30570263897796035,0.1187214611872146
566560.2839688864,5932825.114944423,27.424105340697054,2.0794547233779745,0.9780356345273497,0.0,-0.39903111360035837,-0.19105557724833488,0.4424116445335007,0.34020996072381066,0.1232876712328767
566559.4895043487,5932824.82476273,27.042098500529523,2.0944106746591973,1.007185931277758,0.0,-0.5474956512916833,-0.24523727037012577,0.5999106658177488,0.3593045237194552,0.1278538812785388
566558.6406719147,5932824.579127973,27.001421788120958,2.1165633837106097,1.000599712826212,0.0,-0.7313280852977186,-0.3158720266073942,0.7966278337707575,0.3805314365109362,0.1324200913242009
