X,Y,Z,X_std,Y_std,Z_std,X_error,Y_error,total_error,error_sorted,proportional_values
566578.1801322271,5932830.366031639,27.28971810136737,1.042848580410975,0.663044403949159,0.0,0.11613222712185234,0.16803163941949606,0.20425798888240587,0.08504453354242554,0.0
566577.577156457,5932830.160903635,27.06937154318828,1.2130948487550384,0.6891497823404356,0.0,0.1601564569864422,0.13090363517403603,0.20684741336605406,0.0990429578000573,0.0045662100456621
566577.0072945396,5932829.963382512,27.21339505435699,1.2477484497854787,0.6934939919326079,0.0,0.2242945395410061,0.14138251263648272,0.2651359186291385,0.12311261807261394,0.0091324200913242
566576.3284964645,5932829.789952901,27.256372415898326,1.3319591789237464,0.6811882008032679,0.0,0.18849646451417357,0.14695290103554726,0.23901061118098174,0.1335733311190949,0.0136986301369863
566575.6762402825,5932829.580927766,27.328989803812746,1.4100089653666426,0.6624722399092141,0.0,0.17224028252530843,0.14192776568233967,0.2231820010573863,0.16916171694948118,0.0182648401826484
566575.0618445867,5932829.40729311,27.176334063075373,1.4178743852458637,0.6987050094635946,0.0,0.20384458673652261,0.13829310983419418,0.24632823583462002,0.18168928459505748,0.0228310502283105
566574.4929893959,5932829.224060162,27.32852604260482,1.4792454872176506,0.7287204195320792,0.0,0.27698939584661275,0.1380601618438959,0.30948947268014504,0.1821770298530535,0.0273972602739726
566573.8767525088,5932829.003579896,27.36954207920832,1.5333628904097087,0.7146929355067754,0.0,0.310752508812584,0.07157989591360092,0.3188899547372369,0.18599638216816863,0.0319634703196347
566573.3464329039,5932828.829214168,27.203613624247495,1.700760121405164,0.7593744921787235,0.0,0.4254329039249569,0.0692141680046916,0.43102639918525093,0.20425798888240587,0.0365296803652968
566572.6455461077,5932828.67288437,27.23678555036344,1.8101706827113808,0.7745377733319805,0.0,0.37454610771965235,0.0648843701928854,0.3801246746835422,0.20684741336605406,0.0410958904109589
566571.8463925463,5932828.4991773935,27.246940892879273,1.9282354048050314,0.8092482932092465,0.0,0.2133925462840125,0.08817739319056273,0.2308931170032089,0.21272682137537488,0.045662100456621
566571.114793268,5932828.352835766,27.224696175499524,2.0057245708474047,0.8704827871081764,0.0,0.12779326806776226,0.11083576641976833,0.16916171694948118,0.2143994977334576,0.0502283105022831
566570.3698868013,5932828.196839347,27.152320997674245,2.018749351357389,0.9099514987742121,0.0,0.02688680135179311,0.1308393469080329,0.1335733311190949,0.2231820010573863,0.0547945205479452
566569.7023944638,5932828.107266029,27.097353054441275,2.04805451976217,0.9501947938003078,0.0,0.012394463876262307,0.18126602936536074,0.18168928459505748,0.22643218666380865,0.0593607305936073
566569.1109192566,5932827.951360294,27.256493355124483,2.036748194115867,0.982780396068933,0.0,0.05991925660055131,0.2183602936565876,0.22643218666380865,0.2308931170032089,0.0639269406392694
566568.5014768967,5932827.787388673,27.107446728172423,2.1174213481925808,1.02963495640964,0.0,0.08747689670417458,0.25438867323100567,0.26900893019605165,0.23901061118098174,0.0684931506849315
566567.9232533849,5932827.569619572,27.434858044554083,2.2100455204107146,1.0370336403818912,0.0,0.13825338485185057,0.26161957159638405,0.29590336034805254,0.24632823583462002,0.0730593607305936
566567.3179892326,5932827.4175442625,27.310506377886462,2.234823683363462,1.0785187668559368,0.0,0.1819892325438559,0.26354426238685846,0.320274349580067,0.24679445894520485,0.0776255707762557
566566.6934463747,5932827.216660037,27.09417336941376,2.2642520013653566,1.1144302813835274,0.0,0.19344637473113835,0.26566003635525703,0.3286285970710652,0.25236199133245324,0.0821917808219178
566566.0203832319,5932827.088646774,27.067924675172417,2.2776989917953085,1.125643945593569,0.0,0.1703832319471985,0.29164677392691374,0.3377695759993034,0.2651359186291385,0.0867579908675799
566565.4054431445,5932826.88197525,27.15267232050972,2.2825261630405094,1.1625096287581127,0.0,0.1934431444387883,0.28297524992376566,0.3427757899849165,0.26900893019605165,0.091324200913242
566564.784891352,5932826.678616114,27.30641525742527,2.3351420335284887,1.2289329155508948,0.0,0.2168913520872593,0.25461611431092024,0.3344715597431732,0.27149347038491817,0.0958904109589041
566564.114080008,5932826.449830364,27.162198599294907,2.414014716227901,1.2820261022383515,0.0,0.1800800079945475,0.23383036442101002,0.2951363220692747,0.2877227756807796,0.1004566210045662
566563.474000023,5932826.157223199,27.164468342667476,2.4749973568147596,1.1931026346965272,0.0,0.18900002294685692,0.10122319869697094,0.2143994977334576,0.2951363220692747,0.1050228310502283
566562.9329518632,5932825.907051964,27.497243372642117,2.609940840434242,1.1678756652213402,0.0,0.28095186315476894,0.06205196399241686,0.2877227756807796,0.29590336034805254,0.1095890410958904
566562.3663927682,5932825.690476276,27.382874305433138,2.6633957365750827,1.1613892646059636,0.0,0.366392768220976,-0.00952372420579195,0.36651652340293994,0.30948947268014504,0.1141552511415525
566561.7335834828,5932825.452616575,27.32736934453925,2.7429431584879307,1.1407209665224458,0.0,0.3895834827562794,-0.04038342460989952,0.39167092184605135,0.3188899547372369,0.1187214611872146
566561.0130675063,5932825.272143064,27.424105340697054,2.7863518382279118,1.1142036066423722,0.0,0.3300675062928349,-0.03385693579912186,0.33179941351978975,0.320274349580067,0.1232876712328767
566560.1999247737,5932824.988489336,27.042098500529523,2.9925943061220934,1.0834271457503284,0.0,0.16292477364186198,-0.08151066396385431,0.1821770298530535,0.3286285970710652,0.1278538812785388
566559.2495327368,5932824.674345645,27.001421788120958,3.111563707194099,1.089799311991414,0.0,-0.12246726313605905,-0.2206543544307351,0.25236199133245324,0.33179941351978975,0.1324200913242009
566558.2847907661,5932824.351731016,27.239116779123925,3.1254314297048977,1.114541219938097,0.0,-0.43820923392195255,-0.31626898329705,0.540419654056192,0.3344715597431732,0.136986301369863
566557.4688990263,5932824.12110132,27.372275217756982,3.215868806066171,1.12722670007671,0.0,-0.5881009737495333,-0.37389868032187223,0.6968952421071527,0.3377695759993034,0.1415525114155251
566556.632568537,5932823.85808783,27.23029573800801,3.2805040761886564,1.1677936908119106,0.0,-0.7724314630031586,-0.41991216968744993,0.8791908753443826,0.3427757899849165,0.1461187214611872
566555.8154380829,5932823.636095461,27.100707227561145,3.2168131087897156,1.1484582302390653,0.0,-0.9205619171261787,-0.48490453884005547,1.0404646342143073,0.3498683961253319,0.1506849315068493
566554.9186712544,5932823.33906445,27.1510407362364,3.258253175102908,1.1228592021208483,0.0,-1.1563287455355749,-0.5899355495348573,1.2981217663828268,0.36375616986128506,0.1552511415525114
566554.1009639738,5932823.124255073,27.001818031802618,3.344823056914455,1.1407644933316452,0.0,-1.2990360262338072,-0.6757449265569448,1.4642833753139355,0.36486480745755884,0.1598173515981735
566553.3031119579,5932822.872383593,26.86572408482116,3.4305152951359204,1.1741637846110242,0.0,-1.4178880421677604,-0.6536164069548249,1.5612882205290797,0.36651652340293994,0.1643835616438356
566552.4698144055,5932822.661000766,26.86383906549025,3.48570846836355,1.1776756570869034,0.0,-1.5551855944795534,-0.6409992342814803,1.682106492355988,0.3739483456965562,0.1689497716894977
566551.6032853709,5932822.409117187,26.987178905222034,3.559506693951371,1.2282025134859438,0.0,-1.742714629159309,-0.6188828125596046,1.8493431845840713,0.3801246746835422,0.1735159817351598
566550.7803090416,5932822.159745435,27.154572727025364,3.4971311644534118,1.1834524564273516,0.0,-1.867690958431922,-0.6482545649632812,1.9769935501169658,0.3871999349706472,0.1780821917808219
566549.732975016,5932821.823622929,26.790244574294107,3.715572342686653,1.2242613791155894,0.0,-2.2320249839685857,-0.721377070993185,2.3457025403095493,0.3880055300595512,0.182648401826484
566548.6053823356,5932821.521159754,26.875087436306725,3.7927586161376596,1.2138490730552944,0.0,-2.6666176643921062,-0.790840245783329,2.7814165567923568,0.39167092184605135,0.1872146118721461
566547.5704495481,5932821.231462076,27.00127146751782,3.954906932553052,1.247049955050711,0.0,-3.0275504519231617,-0.7965379236266017,3.1305805216789295,0.43102639918525093,0.1917808219178082
566546.7269792351,5932821.022645903,27.052517557132486,3.907525061268842,1.2308475755489827,0.0,-3.171020764973946,-0.7893540970981121,3.2677901680648844,0.4332249089408467,0.1963470319634703
566545.8782346465,5932820.765969781,27.146249150614963,3.954968931596499,1.2422420029011845,0.0,-3.346765353460796,-0.7600302184000611,3.4319796421317554,0.4467741952645044,0.2009132420091324
