# time,x,y,error
1.662391906114000000e+12,2.967511792046831687e+01,1.860561798322712690e+01,4.292547370354510838e-01
1.662391906674000000e+12,2.919381590229193080e+01,1.852300574073480632e+01,5.043537113677055705e-01
1.662391907384000000e+12,2.610552855434145059e+01,1.910357526775604597e+01,nan
1.662391907944000000e+12,2.541738481058861865e+01,1.891890296667185822e+01,nan
1.662391908514000000e+12,2.476825818694486969e+01,1.864629959286882155e+01,1.664894913092738848e+00
1.662391909064000000e+12,2.408607460174111736e+01,1.843108511177440789e+01,nan
1.662391909624000000e+12,2.342076360420648484e+01,1.816549352705935405e+01,1.681516148674669697e+00
1.662391910164000000e+12,2.276250371544274742e+01,1.793347816915017034e+01,1.706470125750921385e+00
1.662391910724000000e+12,2.212370459219089724e+01,1.766125687812246525e+01,nan
1.662391911264000000e+12,2.147291690728068403e+01,1.736428720407132786e+01,nan
1.662391911814000000e+12,2.081380951767312482e+01,1.707443985350137083e+01,nan
1.662391912344000000e+12,2.013126842858130416e+01,1.687259209129964788e+01,nan
1.662391912904000000e+12,1.942254041121814012e+01,1.663128334745578485e+01,2.547352452925976785e+00
1.662391913454000000e+12,1.869899958995954847e+01,1.643227125970557978e+01,2.734142119465804210e+00
1.662391914014000000e+12,1.803943809213678406e+01,1.614860122182328439e+01,3.033003441125855293e+00
1.662391914554000000e+12,1.740148939456782884e+01,1.601883030590625623e+01,3.075185949006170372e+00
1.662391915134000000e+12,1.677336909494187367e+01,1.581105373435987183e+01,3.273509005545346184e+00
1.662391915664000000e+12,1.608332191901266839e+01,1.568344176517508615e+01,nan
1.662391916264000000e+12,1.539097827929250784e+01,1.541325736629145915e+01,3.627778911870830125e+00
1.662391916804000000e+12,1.469632891021442767e+01,1.515339846316847172e+01,3.775840792589217010e+00
1.662391917384000000e+12,1.428944833677000048e+01,1.657649973323548309e+01,nan
1.662391917994000000e+12,1.428501514903172342e+01,1.596686447752651539e+01,2.214575908613776178e+00
1.662391918574000000e+12,1.442626063804702241e+01,1.543398605039430649e+01,nan
1.662391919114000000e+12,1.454832793653162426e+01,1.478903697580602206e+01,2.024863573127492433e+00
1.662391919674000000e+12,1.494743138055257958e+01,1.414931694265399820e+01,2.051549608844331019e+00
1.662391920204000000e+12,1.553152397147192332e+01,1.363226964319570378e+01,2.149341666682168750e+00
1.662391920834000000e+12,1.622450236372346311e+01,1.351713307696930144e+01,nan
1.662391921354000000e+12,1.679741635141430933e+01,1.337581038678939116e+01,1.839159572872791415e+00
1.662391921874000000e+12,1.747354844679116326e+01,1.342854869555777597e+01,nan
1.662391922474000000e+12,1.813484383526584054e+01,1.347501967166280501e+01,1.563932472193396706e+00
1.662391923024000000e+12,1.873632937645204777e+01,1.359956143261204176e+01,1.356296012803159146e+00
1.662391923574000000e+12,1.943593473430946972e+01,1.368486065010707442e+01,nan
