# time,x,y,error
1.655820519604000000e+12,2.822522984270769797e+01,1.794204322067989921e+01,1.291028175663296640e+00
1.655820522574000000e+12,2.777545764427994968e+01,1.777278520959201202e+01,1.455086381133727347e+00
1.655820523194000000e+12,2.731743550235421480e+01,1.756605185553137360e+01,1.680974198231096395e+00
1.655820523734000000e+12,2.685936136578859390e+01,1.738679206763376328e+01,1.934862186404108675e+00
1.655820524444000000e+12,2.634823292804107808e+01,1.715737310058240084e+01,2.258757642713894676e+00
1.655820524984000000e+12,2.585161290904249043e+01,1.695372996579365932e+01,2.545124282296424401e+00
1.655820525554000000e+12,2.537227097565197553e+01,1.672151564396262202e+01,2.803090828344602325e+00
1.655820526144000000e+12,2.486396240803756896e+01,1.648224886581648363e+01,3.157664415393152346e+00
1.655820526724000000e+12,2.436862174541359138e+01,1.623098779855813945e+01,3.417618611556508590e+00
1.655820527284000000e+12,2.383664510328797093e+01,1.601675892160447745e+01,3.704518481968262833e+00
1.655820527854000000e+12,2.333528474373355266e+01,1.574059702368136193e+01,4.004585501814573512e+00
1.655820528434000000e+12,2.282239744195116415e+01,1.550334455221672236e+01,4.356764865524652031e+00
1.655820529044000000e+12,2.233420742338589449e+01,1.524388230195650173e+01,4.677057375610708334e+00
1.655820529584000000e+12,2.182669235161906229e+01,1.499582982065970427e+01,5.028649749754843690e+00
1.655820530174000000e+12,2.133428522385110426e+01,1.473837432151357874e+01,5.321698558842876459e+00
1.655820530814000000e+12,2.083212194787369143e+01,1.451309917328835652e+01,5.679336464493691672e+00
1.655820531374000000e+12,2.034541450021045250e+01,1.422152703280225872e+01,5.932332505718522775e+00
1.655820531924000000e+12,1.981848272345896689e+01,1.400168665419704084e+01,6.198149927705124185e+00
1.655820532554000000e+12,1.933274645898770316e+01,1.374372479815882109e+01,6.406209673268836724e+00
1.655820533144000000e+12,1.894445481065334747e+01,1.343510794701904487e+01,6.577301949161684647e+00
1.655820533824000000e+12,1.906376493182128584e+01,1.294195569633435383e+01,6.820218273762204575e+00
1.655820534364000000e+12,1.926147423344896126e+01,1.249789086689516360e+01,6.935047496701505665e+00
1.655820535094000000e+12,1.951456342541353450e+01,1.208225782035228946e+01,6.858248306093566171e+00
1.655820535744000000e+12,1.978172283394358288e+01,1.160325643476270407e+01,6.912766625674953147e+00
1.655820536424000000e+12,2.017884826136139509e+01,1.134005148131895702e+01,6.916421009112764473e+00
1.655820537034000000e+12,2.057753819244999605e+01,1.137239864268694589e+01,6.812565382677809644e+00
1.655820537784000000e+12,2.101881931495397993e+01,1.160408354331923775e+01,6.458490764670821171e+00
1.655820538464000000e+12,2.152627545659291997e+01,1.181381518915652151e+01,6.130695108157044437e+00
1.655820539024000000e+12,2.194156958113867972e+01,1.203958874226089648e+01,5.830934704464974416e+00
1.655820539714000000e+12,2.242900416194654767e+01,1.226089690723300230e+01,5.486915411561081868e+00
1.655820540384000000e+12,2.289028313492148214e+01,1.249877070971725246e+01,5.211390968633362597e+00
1.655820541604000000e+12,2.332885955261421884e+01,1.279264240824239351e+01,4.412740155795235708e+00
1.655820542174000000e+12,2.367501357417176067e+01,1.313546245678055513e+01,4.167009647512350590e+00
