,time,x_5g,y_5g,z_5g,x_5g2,y_5g2,z_5g2,x_pos_qsys1,y_pos_qsys1,z_pos_qsys1,x_rot_qsys1,y_rot_qsys1,z_rot_qsys1,x_pos_qsys2,y_pos_qsys2,z_pos_qsys2,x_rot_qsys2,y_rot_qsys2,z_rot_qsys2,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,attitude_x,attitude_y,attitude_z,attitude_w,bar0_z,gps_x,gps_y,gps_z,total_error1,x_error1,y_error1,z_error1,total_error2,x_error2,y_error2,z_error2
1468,1655820526774.0,19.5962516520811,18.4341056144206,1.0,19.5962516520811,18.4341056144206,1.0,22.1568418,18.87976172,1.79068164,0.04,5.269,176.644,21.885125,18.9686875,1.20949939,-4.081,17.905,-170.807,0.077074,-0.085172,0.049323,-1.352839,3.214752,7.920393,13.8125,-31.3125,-25.9375,0.057215,-0.174314,-0.98248,0.032774,973.504395,,,,2.5990827747610354,2.560590147918898,0.4456561055794026,0.7906816400000001,2.350472079222192,2.288873347918898,0.5345818855794029,0.20949938999999995
1469,1655820526784.0,19.5665253447964,18.3981878515546,1.0,19.5665253447964,18.3981878515546,1.0,22.14585742,18.88004688,1.79227637,-1.404,5.579,176.232,21.87430078,18.96717773,1.21247998,-4.294,17.537,-171.108,0.077074,-0.085172,0.049323,-1.3764181,3.2561928,8.0702421,13.98125,-31.25625,-25.9,0.0564206,-0.17511960000000001,-0.9823408,0.0339956,973.504395,,,,2.623955425968293,2.579332075203599,0.48185902844539896,0.79227637,2.3768838720270855,2.307775435203599,0.5689898784454002,0.2124799799999999
1470,1655820526794.0,19.5355598353249,18.3593310217106,1.0,19.5355598353249,18.3593310217106,1.0,22.13475,18.87853711,1.79387927,-0.511,5.482,176.453,21.86336328,18.96633984,1.21492822,-4.088,17.245,-171.541,-0.0030860000000000054,-0.0704272,-0.006053000000000003,-1.431436,3.352888,8.41989,14.375,-31.125,-25.8125,0.056222,-0.175321,-0.982306,0.034301,973.4784669000001,,,,2.650540411738813,2.5991901646751003,0.5192060882894012,0.7938792699999999,2.4056451489200072,2.3278034446751015,0.6070088182894011,0.21492822
1471,1655820526804.0,19.53099913755,18.3536398097658,1.0,19.53099913755,18.3536398097658,1.0,22.12217969,18.87774414,1.79557495,-0.463,4.932,176.464,21.85208203,18.96810156,1.21552209,-4.641,17.638,-171.405,-0.023126,-0.066741,-0.019897,-1.431436,3.352888,8.41989,14.375,-31.125,-25.8125,0.056222,-0.175321,-0.982306,0.034301,973.475586,,,,2.6436531550801665,2.5911805524499982,0.5241043302342021,0.79557495,2.401039157557603,2.321082892449997,0.6144617502342022,0.2155220900000001
1472,1655820526814.0,19.5239992795873,18.3533716494715,1.0,19.5239992795873,18.3533716494715,1.0,22.11099414,18.87854102,1.79678821,-0.1,4.719,177.288,21.84017969,18.96719922,1.21482178,-4.921,18.063,-170.877,-0.023126,-0.066741,-0.019897,-1.3769314,3.4822294,8.7767388,14.4875,-31.125,-25.8125,0.056222,-0.175321,-0.982306,0.034301,973.475586,,,,2.639762352095926,2.586994860412698,0.5251693705284985,0.7967882100000001,2.3961377214009336,2.3161804104126986,0.6138275705284997,0.21482178000000007
1473,1655820526824.0,19.5121031575086,18.3637015024862,1.0,19.5121031575086,18.3637015024862,1.0,22.09982812,18.87722656,1.79773022,-0.065,4.985,176.457,21.8314668,18.95611523,1.21859521,-4.269,17.15,-174.558,-0.0397167,-0.13111440000000002,-0.0115649,-1.249754,3.784026,9.609386,14.75,-31.125,-25.8125,0.0554828,-0.1750935,-0.9824012,0.0339328,973.475586,,,,2.6381865866908787,2.5877249624914,0.5135250575137995,0.79773022,2.3938257519413915,2.3193636424913997,0.5924137275138008,0.21859520999999993
1474,1655820526834.0,19.5047164084192,18.3849800161643,1.0,19.5047164084192,18.3849800161643,1.0,22.0892207,18.87728125,1.7983634,-0.546,5.094,176.822,21.81994336,18.9585918,1.21881812,-4.218,17.387,-173.224,-0.046827,-0.158703,-0.007994,-1.249754,3.784026,9.609386,14.75,-31.125,-25.8125,0.055166,-0.174996,-0.982442,0.033775,973.475586,,,,2.6309737623236997,2.5845042915807994,0.49230123383570046,0.7983634,2.385226680188133,2.315226951580801,0.5736117838357018,0.2188181199999999
1475,1655820526844.0,19.4874766932691,18.3473587037955,1.0,19.4874766932691,18.3473587037955,1.0,22.07760938,18.87616992,1.7990575,-0.294,4.959,176.539,21.80783789,18.96531836,1.22171936,-4.551,16.685,-171.588,-0.046827,-0.158703,-0.007994,-1.249754,3.784026,9.609386,14.75,-31.125,-25.8125,0.055166,-0.174996,-0.982442,0.033775,973.475586,,,,2.6435636245900143,2.5901326867308967,0.5288112162044989,0.7990575,2.4012393091882416,2.3203611967308966,0.6179596562045013,0.22171936000000003
1476,1655820526854.0,19.4692130521384,18.3243108645105,1.0,19.4692130521384,18.3243108645105,1.0,22.06742773,18.87641992,1.79912671,-0.8,5.179,176.564,21.79583984,18.96368359,1.21877722,-3.635,18.122,-172.351,-0.07945959999999999,-0.053304000000000004,-0.0906318,-1.1911074545454545,3.7595025454545454,9.737637090909091,14.784090909090908,-31.181818181818183,-25.835227272727273,0.0536504,-0.174525,-0.9826196,0.033460000000000004,973.475586,,,,2.656227385110122,2.5982146778615984,0.552109055489499,0.7991267099999999,2.412879958078116,2.326626787861599,0.6393727254894976,0.21877722
1477,1655820526864.0,19.4527214699535,18.2927691769745,1.0,19.4527214699535,18.2927691769745,1.0,22.05740039,18.87732031,1.79932825,0.299,5.124,177.913,21.78494727,18.96508594,1.22148621,-4.498,17.206,-171.479,-0.093445,-0.008133,-0.126048,-0.927198,3.649147,10.314767,14.9375,-31.4375,-25.9375,0.05264,-0.174211,-0.982738,0.03325,973.475586,,,,2.6694666702650576,2.604678920046503,0.5845511330255029,0.7993282500000001,2.427197357498486,2.3322258000465013,0.6723167630255027,0.2214862099999999
1478,1655820526874.0,19.4376178581926,18.2598736267766,1.0,19.4376178581926,18.2598736267766,1.0,22.04789648,18.87666406,1.79864636,-1.498,5.705,176.8,21.77375195,18.96459766,1.22153516,-4.407,17.255,-171.689,-0.093445,-0.008133,-0.126048,-0.927198,3.649147,10.314767,14.9375,-31.4375,-25.9375,0.05264,-0.174211,-0.982738,0.03325,973.475586,,,,2.6821604951942466,2.6102786218073994,0.6167904332234002,0.79864636,2.4401144354122923,2.336134091807402,0.7047240332233997,0.22153515999999995
1479,1655820526884.0,19.4234115381398,18.2277615132184,1.0,19.4234115381398,18.2277615132184,1.0,22.03517578,18.8749375,1.79889209,-1.418,5.811,175.96,21.76184375,18.96523633,1.22050159,-4.936,17.596,-171.166,-0.04836809090909091,0.0014533636363636363,-0.20484490909090908,-0.9289303999999999,3.6431212,10.4149125,14.96875,-31.3625,-25.95625,0.052768999999999996,-0.1731322,-0.9829384,0.0327382,973.475586,,,,2.6907525365455527,2.6117642418602003,0.6471759867816012,0.79889209,2.45196539837993,2.3384322118602014,0.7374748167815994,0.22050159000000003
1480,1655820526894.0,19.4187927720694,18.2115511166419,1.0,19.4187927720694,18.2115511166419,1.0,22.02342969,18.8757168,1.79864734,-0.41,5.368,176.867,21.74989062,18.96812305,1.22006909,-4.366,17.767,-170.978,-0.010804,0.009442,-0.270509,-0.944522,3.588889,11.316222,15.25,-30.6875,-26.125,0.052855,-0.172413,-0.983072,0.032397,973.475586,,,,2.6879824272486523,2.604636917930602,0.6641656833580996,0.79864734,2.450799515866585,2.3310978479306,0.7565719333580994,0.22006908999999997
1481,1655820526904.0,19.3848981718972,18.2218827359009,1.0,19.3848981718972,18.2218827359009,1.0,22.0125957,18.87576758,1.79786011,-0.744,5.436,176.749,21.74028125,18.95934375,1.21979895,-4.359,17.456,-174.055,-0.010804,0.009442,-0.270509,-0.944522,3.588889,11.316222,15.25,-30.6875,-26.125,0.052855,-0.172413,-0.983072,0.032397,973.475586,,,,2.707833024493954,2.6276975281028,0.6538848440991032,0.79786011,2.4681325312732088,2.3553830781028005,0.7374610140991003,0.21979894999999994
1482,1655820526914.0,19.3760007994318,18.2014908096755,1.0,19.3760007994318,18.2014908096755,1.0,22.002125,18.87512695,1.79699841,-1.235,5.45,176.445,21.72863281,18.96179688,1.21842383,-4.046,17.402,-173.119,-0.010804,0.009442,-0.270509,-0.9667950909090909,3.633462090909091,11.287647545454545,15.284090909090908,-30.710227272727273,-26.136363636363637,0.052855,-0.172413,-0.983072,0.032397,973.475586,,,,2.711146245845334,2.6261242005681993,0.673636140324497,0.79699841,2.472436591244042,2.3526320105682004,0.7603060703244999,0.2184238300000001
1483,1655820526924.0,19.36660633354,18.1808419279744,1.0,19.36660633354,18.1808419279744,1.0,21.99096875,18.87525586,1.79615662,-0.089,5.479,176.976,21.7171582,18.96301172,1.21691943,-4.553,17.396,-172.746,0.054777,0.028972499999999998,-0.2630475,-1.189526,4.079193,11.001903,15.625,-30.9375,-26.25,0.053234500000000004,-0.1721505,-0.983144,0.030916,973.475586,,,,2.7146802393503062,2.624362416460002,0.6944139320256006,0.7961566200000001,2.4772734327231567,2.350551866460002,0.7821697920256021,0.2169194299999999
1484,1655820526934.0,19.3547605659494,18.1616058674569,1.0,19.3547605659494,18.1616058674569,1.0,21.98003125,18.8752793,1.79477893,-0.861,5.727,176.431,21.70549609,18.96639062,1.21624304,-4.315,17.258,-171.951,0.120358,0.048503,-0.255586,-1.189526,4.079193,11.001903,15.625,-30.9375,-26.25,0.053614,-0.171888,-0.983216,0.029435,973.475586,,,,2.720546991480453,2.625270684050598,0.7136734325431,0.7947789300000001,2.4846802615144066,2.3507355240505987,0.8047847525430996,0.21624303999999994
1485,1655820526944.0,19.3046407961421,18.1390867680916,1.0,19.3046407961421,18.1390867680916,1.0,21.96901563,18.8755332,1.79349695,-1.164,5.906,176.306,21.69421094,18.96626367,1.21467468,-4.691,17.161,-171.992,0.120358,0.048503,-0.255586,-1.189526,4.079193,11.001903,15.625,-30.9375,-26.25,0.053614,-0.171888,-0.983216,0.029435,973.475586,,,,2.7642804854728356,2.6643748338579023,0.7364464319083979,0.79349695,2.5286888103259866,2.3895701438579025,0.8271769019083983,0.2146746799999999
1486,1655820526954.0,19.3001608761944,18.1223390888014,1.0,19.3001608761944,18.1223390888014,1.0,21.95767969,18.87604688,1.79227185,-0.541,5.745,176.769,21.68291406,18.96351172,1.21118274,-5.371,17.557,-172.652,0.102828,-0.10307540000000001,-0.24410159999999997,-1.335265,3.777955,12.509417,15.6875,-30.6875,-26.375,0.054234,-0.1725516,-0.9831139999999999,0.0276694,973.4928714,,,,2.762332651988929,2.6575188138055985,0.7537077911986003,0.7922718500000001,2.5268724008966705,2.382753183805601,0.8411726311985994,0.21118273999999992
1487,1655820526964.0,19.2639474573339,18.1055334591388,1.0,19.2639474573339,18.1055334591388,1.0,21.94806055,18.87704492,1.79069421,0.42,5.797,177.684,21.6716582,18.96417383,1.20976855,-5.389,17.308,-172.521,0.076533,-0.330443,-0.226875,-1.335265,3.777955,12.509417,15.6875,-30.6875,-26.375,0.055164,-0.173547,-0.982961,0.025021,973.504395,,,,2.792793051491959,2.6841130926661023,0.7715114608611984,0.7906942100000001,2.5562343998198607,2.407710742666101,0.8586403708611989,0.20976854999999994
1488,1655820526974.0,19.2330163488031,18.0919590340591,1.0,19.2330163488031,18.0919590340591,1.0,21.93748828,18.87828516,1.78902563,0.613,5.796,177.953,21.66036328,18.96417969,1.20799231,-5.607,17.106,-172.546,0.076533,-0.330443,-0.226875,-1.335265,3.777955,12.509417,15.6875,-30.6875,-26.375,0.055164,-0.173547,-0.982961,0.025021,973.504395,,,,2.8164653740049967,2.704471931196899,0.7863261259408993,0.78902563,2.5792987413328006,2.4273469311968974,0.8722206559409003,0.20799231000000007
1489,1655820526984.0,19.2366827074907,18.0761483375863,1.0,19.2366827074907,18.0761483375863,1.0,21.92465625,18.87754688,1.7871377,-1.242,6.024,176.23,21.64890625,18.96401562,1.20610767,-5.629,16.813,-172.805,0.0775905,-0.3292334,-0.2586732,-1.335265,3.777955,12.509417,15.6875,-30.6875,-26.375,0.0541443,-0.1739202,-0.9829883,0.0233416,973.504395,,,,2.8048959675918113,2.687973542509301,0.8013985424137005,0.7871376999999999,2.5704339575676327,2.412223542509299,0.8878672824137013,0.20610766999999997
1490,1655820526994.0,19.2220903479306,18.0391952215836,1.0,19.2220903479306,18.0391952215836,1.0,21.91339258,18.87896875,1.78513782,-1.717,6.101,176.112,21.63718945,18.96453516,1.20329578,-5.146,16.931,-172.82,0.080058,-0.326411,-0.332869,-0.6450712,3.2474302,12.2507903,15.40625,-30.575,-26.4875,0.051765,-0.174791,-0.983052,0.019423,973.504395,,,,2.8192777946436323,2.6913022320694004,0.8397735284163979,0.7851378200000001,2.5863019302558037,2.4150991020694015,0.9253399384163998,0.20329577999999993
1491,1655820527004.0,19.2017522722957,18.0042301932496,1.0,19.2017522722957,18.0042301932496,1.0,21.90217773,18.88010547,1.78376208,-1.424,6.244,176.207,21.6259043,18.96499414,1.20178894,-5.468,16.392,-172.829,0.080058,-0.326411,-0.332869,-0.568383,3.188483,12.222054,15.375,-30.5625,-26.5,0.051765,-0.174791,-0.983052,0.019423,973.504395,,,,2.838917954615818,2.7004254577042985,0.8758752767503992,0.78376208,2.6076005090500862,2.4241520277042987,0.9607639467504008,0.20178893999999992
1492,1655820527014.0,19.1711503020652,17.9723365225223,1.0,19.1711503020652,17.9723365225223,1.0,21.89001953,18.88087109,1.78203564,-1.45,5.97,175.725,21.61470898,18.9691582,1.20207959,-4.723,15.356,-172.162,0.026774727272727283,-0.0973509090909091,-0.3367818181818182,-0.568383,3.188483,12.222054,15.375,-30.5625,-26.5,0.05147809090909091,-0.17476836363636364,-0.9830885454545455,0.01844309090909091,973.504395,,,,2.8666504737956218,2.7188692279347997,0.9085345674776981,0.7820356399999999,2.639059012072279,2.4435586779347993,0.9968216774776977,0.2020795900000001
1493,1655820527024.0,19.1379441091308,17.9419540954027,1.0,19.1379441091308,17.9419540954027,1.0,21.87932617,18.88294336,1.77982617,-1.288,5.952,176.43,21.60353906,18.96422461,1.19589258,-3.931,16.723,-173.635,-0.115314,0.513476,-0.347216,-0.3980175,2.9748751999999996,10.3525236,15.6,-30.3375,-26.33125,0.050713,-0.174708,-0.983186,0.01583,973.518799,,,,2.8983851365446283,2.741382060869199,0.9409892645972988,0.77982617,2.6691188558711127,2.4655949508691997,1.0222705145972988,0.19589257999999998
1494,1655820527034.0,19.104451880485,17.9139475902499,1.0,19.104451880485,17.9139475902499,1.0,21.86763086,18.88425586,1.77832349,-1.603,6.261,176.029,21.59189844,18.9593418,1.19566724,-6.152,15.865,-175.067,-0.115314,0.513476,-0.347216,-0.379088,2.951141,10.144798,15.625,-30.3125,-26.3125,0.050713,-0.174708,-0.983186,0.01583,973.533203,,,,2.9285928722133727,2.763178979514997,0.9703082697500989,0.77832349,2.6981918835068135,2.487446559515,1.0453942097501,0.1956672399999999
1495,1655820527044.0,19.0727499143744,17.8891575715967,1.0,19.0727499143744,17.8891575715967,1.0,21.85604492,18.88608594,1.77648889,-2.049,6.292,175.913,21.57963867,18.96287109,1.191953,-6.497,16.078,-173.517,-0.08200036363636364,0.46805618181818187,-0.33817200000000003,-0.379088,2.951141,10.144798,15.625,-30.3125,-26.3125,0.050713,-0.174708,-0.983186,0.01583,973.533203,,,,2.9564501112089943,2.7832950056256003,0.9969283684032995,0.77648889,2.727150885573454,2.506888755625603,1.0737135184032987,0.19195300000000004
1496,1655820527054.0,19.044116815331,17.8680232177493,1.0,19.044116815331,17.8680232177493,1.0,21.84473438,18.88749609,1.77468652,-2.142,6.197,175.892,21.56623438,18.9667832,1.18626477,-5.295,17.489,-173.04,0.067911,0.263667,-0.297474,-0.8435723,3.0066552,9.5397964,15.943181818181818,-30.130681818181817,-26.40340909090909,0.05200827272727273,-0.17444545454545454,-0.9831678181818182,0.015366363636363636,973.533203,,,,2.9803999196060236,2.800617564668997,1.0194728722506987,0.7746865199999999,2.751063523186522,2.5221175646689993,1.098759982250698,0.18626476999999997
1497,1655820527064.0,19.0225957553653,17.8493457610204,1.0,19.0225957553653,17.8493457610204,1.0,21.83282031,18.88959961,1.77327747,-2.113,6.65,175.786,21.55471094,18.96723242,1.1844115,-5.744,17.29,-172.861,0.067911,0.263667,-0.297474,-1.042637,3.030447,9.28051,16.0625,-30.0625,-26.4375,0.057837,-0.173264,-0.983086,0.01328,973.533203,,,,2.9965797365978233,2.8102245546347007,1.040253848979603,0.77327747,2.767901351309725,2.5321151846347014,1.1178866589796002,0.18441149999999995
1498,1655820527074.0,19.0058102283171,17.8320059894828,1.0,19.0058102283171,17.8320059894828,1.0,21.82226953,18.89280664,1.77168811,-1.735,6.58,176.726,21.54242187,18.96833594,1.1818208,-5.756,17.466,-172.634,0.067911,0.263667,-0.297474,-1.042637,3.030447,9.28051,16.0625,-30.0625,-26.4375,0.057837,-0.173264,-0.983086,0.01328,973.533203,,,,3.009608117043455,2.816459301682901,1.0608006505172014,0.7716881099999999,2.7795043401951434,2.5366116416828994,1.1363299505172009,0.1818207999999999
1499,1655820527084.0,18.9589463536041,17.8582278824039,1.0,18.9589463536041,17.8582278824039,1.0,21.81051953,18.89469922,1.77023035,-0.595,6.39,177.722,21.53061719,18.96863672,1.18019006,-5.812,17.311,-172.543,0.0785296,0.19432329999999998,-0.2948525,-1.0253743,2.9709106,9.916234600000001,16.2375,-30.325,-26.56875,0.0581891,-0.1733546,-0.9830557,0.012564800000000001,973.533203,,,,3.034096638869442,2.851573176395899,1.036471337596101,0.7702303500000001,2.8011602377194897,2.5716708363958993,1.1104088375961005,0.18019005999999993
1500,1655820527094.0,18.9456038161937,17.8438425121547,1.0,18.9456038161937,17.8438425121547,1.0,21.79706445,18.89702148,1.76952625,-1.397,6.437,177.096,21.51876953,18.97235547,1.17833362,-5.91,17.365,-172.037,0.174097,-0.42977,-0.271259,-1.017976,2.945395,10.188688,16.3125,-30.4375,-26.625,0.061358,-0.17417,-0.982783,0.006128,973.533203,,,,3.0397390816415015,2.851460633806301,1.053178967845298,0.76952625,2.8097550225478796,2.5731657138063007,1.1285129578452988,0.17833362000000008
1501,1655820527104.0,18.9341276077112,17.8304505230378,1.0,18.9341276077112,17.8304505230378,1.0,21.78529883,18.89883594,1.76812061,-2.797,6.516,176.012,21.50867773,18.96759961,1.17825574,-6.945,16.521,-172.852,0.174097,-0.42977,-0.271259,-1.017976,2.945395,10.188688,16.3125,-30.4375,-26.625,0.061358,-0.17417,-0.982783,0.006128,973.533203,,,,3.044770063237172,2.851171222288798,1.068385416962201,0.76812061,2.8145010886756165,2.574550122288798,1.1371490869622,0.17825574
1502,1655820527114.0,18.903486117582,17.8299174997564,1.0,18.903486117582,17.8299174997564,1.0,21.77310156,18.90177148,1.76727722,-2.671,6.69,176.167,21.49611719,18.9675,1.17893518,-6.756,15.75,-172.99,0.174097,-0.42977,-0.271259,-1.017976,2.945395,10.188688,16.3125,-30.4375,-26.625,0.061358,-0.17417,-0.982783,0.006128,973.5375977,,,,3.0632603125310642,2.8696154424180023,1.0718539802435991,0.76727722,2.8312240855375252,2.5926310724180013,1.1375825002435995,0.17893518000000008
1503,1655820527124.0,18.8872516978312,17.8353893233718,1.0,18.8872516978312,17.8353893233718,1.0,21.76097852,18.90437305,1.76635791,-3.03,6.767,175.917,21.48283984,18.97192969,1.17614929,-6.763,16.06,-171.064,0.012985,-0.365629,-0.196245,-0.5183809090909091,2.8003982727272727,9.319361818181818,16.05,-30.4,-26.4375,-0.055378,0.176638,0.982715,0.001859,973.547852,,,,3.066110248547546,2.8737268221687984,1.0689837266282005,0.76635791,2.833514038917515,2.5955881421688005,1.1365403666282,0.1761492899999999
1504,1655820527134.0,18.877098112007,17.8157345981924,1.0,18.877098112007,17.8157345981924,1.0,21.7485,18.9069668,1.76594507,-3.105,6.812,176.114,21.47116797,18.97215039,1.17490076,-6.912,16.09,-171.316,0.012985,-0.365629,-0.196245,-0.232898,2.717543,8.822604,15.875,-30.375,-26.3125,-0.055378,0.176638,0.982715,0.001859,973.547852,,,,3.0717643986203793,2.871401887992999,1.0912322018075997,0.7659450699999999,2.840157726551435,2.5940698579929986,1.1564157918076,0.1749007600000001
1505,1655820527144.0,18.8899788102403,17.8151883336304,1.0,18.8899788102403,17.8151883336304,1.0,21.73627344,18.90941406,1.76575073,-3.519,6.842,175.73,21.45871289,18.9729043,1.17377344,-6.781,16.111,-171.114,0.012985,-0.365629,-0.196245,-0.232898,2.717543,8.822604,15.875,-30.375,-26.3125,-0.055378,0.176638,0.982715,0.001859,973.547852,,,,3.0493807665898323,2.8462946297597007,1.0942257263696007,0.7657507299999999,2.8175700579233185,2.5687340797597003,1.1577159663696008,0.17377343999999995
1506,1655820527154.0,18.8976628807647,17.8196662418696,1.0,18.8976628807647,17.8196662418696,1.0,21.72375195,18.9116543,1.76633423,-3.562,6.877,175.757,21.44664648,18.97293555,1.17351074,-6.974,15.86,-171.162,-0.2399286363636364,0.4048073636363637,-0.14743954545454543,-0.380699,2.7448142,7.6979172,16.15625,-30.375,-26.46875,-0.051313454545454544,0.17622527272727273,0.9830022727272727,0.004000818181818182,973.547852,,,,3.0297223216576548,2.8260890692353016,1.0919880581303971,0.76633423,2.797739710238625,2.5489835992352994,1.1532693081303975,0.17351074
1507,1655820527164.0,18.9051314603894,17.8260644404931,1.0,18.9051314603894,17.8260644404931,1.0,21.71120313,18.91389844,1.76719238,-3.174,6.669,176.308,21.43408594,18.97469336,1.17266443,-7.127,15.907,-170.431,-0.26522,0.481851,-0.142559,-0.479233,2.762995,6.948126,16.4375,-30.375,-26.625,-0.050907,0.176184,0.983031,0.004215,973.547852,,,,3.0095549547191225,2.8060716696106027,1.087833999506902,0.76719238,2.7775815297971214,2.5289544796106007,1.1486289195069013,0.17266442999999998
1508,1655820527174.0,18.9171870383582,17.8280556490053,1.0,18.9171870383582,17.8280556490053,1.0,21.70007617,18.91708594,1.76765234,-3.079,6.741,176.948,21.42186914,18.97536133,1.1726322,-7.271,15.742,-170.251,-0.26522,0.481851,-0.142559,-0.479233,2.762995,6.948126,16.4375,-30.375,-26.625,-0.050907,0.176184,0.983031,0.004215,973.547852,,,,2.9883873399735257,2.7828891316417987,1.0890302909946996,0.7676523399999999,2.754948775554181,2.504682101641798,1.1473056809946982,0.1726322
1509,1655820527184.0,18.9204665144817,17.8378105044639,1.0,18.9204665144817,17.8378105044639,1.0,21.68706641,18.919625,1.76874658,-2.587,6.284,177.608,21.40926172,18.97563672,1.17210999,-7.27,15.865,-170.11,-0.26522,0.481851,-0.142559,-0.6831560909090909,2.6791750000000003,6.84921,16.625,-30.15625,-26.65625,-0.050907,0.176184,0.983031,0.004215,973.5450198,,,,2.9705887606051937,2.7665998955183007,1.0818144955361007,0.76874658,2.7365580702356906,2.4887952055183007,1.1378262155361014,0.17210999000000005
1510,1655820527194.0,18.9067290271637,17.8292296448787,1.0,18.9067290271637,17.8292296448787,1.0,21.67391211,18.92106836,1.76969519,-3.708,6.906,175.794,21.39706836,18.97529688,1.17297961,-7.291,15.643,-170.089,-0.11806819999999998,0.19722239999999996,-0.1680371,-0.853092,2.609325,6.76678,16.8125,-29.9375,-26.6875,-0.0552612,0.1738215,0.9832181999999999,0.0033861,973.533691,,,,2.974796462579102,2.7671830828363007,1.0918387151212983,0.76969519,2.7413974721098215,2.4903393328362995,1.146067235121297,0.17297961000000006
1511,1655820527204.0,18.8843501633299,17.8230266632361,1.0,18.8843501633299,17.8230266632361,1.0,21.66116992,18.92285547,1.77094019,-3.711,7.001,176.045,21.38416211,18.97683203,1.17294531,-6.69,15.851,-169.705,-0.101718,0.165597,-0.170868,-0.853092,2.609325,6.76678,16.8125,-29.9375,-26.6875,-0.055745,0.173559,0.983239,0.003294,973.533691,,,,2.9866957269231658,2.7768197566701005,1.0998288067638988,0.7709401899999999,2.753239290924008,2.4998119466701,1.1538053667639012,0.17294531000000002
1512,1655820527214.0,18.863567426332,17.8178404029196,1.0,18.863567426332,17.8178404029196,1.0,21.64914063,18.92516211,1.77234729,-4.049,6.882,176.166,21.37220508,18.97814258,1.17561938,-6.56,15.153,-169.498,-0.101718,0.165597,-0.170868,-0.853092,2.609325,6.76678,16.8125,-29.9375,-26.6875,-0.055745,0.173559,0.983239,0.003294,973.533691,,,,2.997595609144879,2.785573203668001,1.1073217070803985,0.7723472899999999,2.7639761249942816,2.508637653668,1.1603021770803998,0.1756193800000001
1513,1655820527224.0,18.8789286114832,17.8443745680945,1.0,18.8789286114832,17.8443745680945,1.0,21.63600977,18.92751367,1.77415161,-4.073,6.532,175.738,21.35920313,18.98017578,1.17730725,-6.608,14.946,-169.184,0.15155730000000003,-0.47158139999999993,-0.2131383,-0.7084969999999999,2.5594590000000004,7.183351999999999,16.7375,-29.9875,-26.9875,-0.0600083,0.1711461,0.9833857,0.007479900000000001,973.533691,,,,2.9622097881016116,2.757081158516801,1.0831391019054983,0.7741516100000001,2.727967389865529,2.4802745185168007,1.1358012119054983,0.17730724999999992
1514,1655820527234.0,18.8719193455804,17.8534329215494,1.0,18.8719193455804,17.8534329215494,1.0,21.62338672,18.93010352,1.77533752,-4.267,6.59,175.907,21.34767383,18.97653125,1.17912793,-7.003,14.608,-170.063,0.179699,-0.542379,-0.217835,-0.563902,2.509593,7.599924,16.625,-30.0625,-27.4375,-0.060482,0.170878,0.983402,0.007945,973.533691,,,,2.954622190748497,2.7514673744195974,1.076670598450601,0.7753375199999999,2.7185860520668266,2.4757544844195998,1.1230983284506024,0.17912792999999994
1515,1655820527244.0,18.8704873716043,17.8668478956434,1.0,18.8704873716043,17.8668478956434,1.0,21.61077148,18.93210742,1.77663269,-4.697,6.403,175.495,21.33591211,18.97716406,1.18009558,-4.862,14.744,-170.307,0.179699,-0.542379,-0.217835,-0.563902,2.509593,7.599924,16.625,-30.0625,-27.4375,-0.060482,0.170878,0.983402,0.007945,973.533691,,,,2.9400569465502673,2.740284108395702,1.0652595243566019,0.77663269,2.703908490597465,2.4654247383957006,1.1103161643566004,0.18009557999999992
1516,1655820527254.0,18.8774023705345,17.878312942106,1.0,18.8774023705345,17.878312942106,1.0,21.59811328,18.9341582,1.77794983,-5.56,6.621,175.17,21.32226758,18.97712891,1.17756079,-6.389,16.203,-169.763,-0.0624266,0.23147220000000002,-0.2710462,-0.4460228,2.5294974,7.267812,16.525,-29.9375,-27.5875,-0.053862799999999995,0.1729852,0.9833548,0.0130274,973.533691,,,,2.918403169800538,2.720710909465499,1.0558452578939992,0.7779498300000001,2.6804407144635007,2.4448652094654975,1.0988159678940015,0.17756079000000002
1517,1655820527264.0,18.9043929349806,17.9013731963592,1.0,18.9043929349806,17.9013731963592,1.0,21.58570312,18.93589258,1.77957788,-5.047,6.212,175.332,21.31172656,18.9816875,1.18360291,-5.689,14.958,-168.527,-0.122958,0.424935,-0.284349,-0.269204,2.559354,6.769644,16.375,-29.75,-27.8125,-0.052208,0.173512,0.983343,0.014298,973.5077637999999,,,,2.8739614930296695,2.6813101850194023,1.0345193836408022,0.77957788,2.638623538286574,2.407333625019401,1.080314303640801,0.18360291000000006
1518,1655820527274.0,18.9037031327694,17.9440825199488,1.0,18.9037031327694,17.9440825199488,1.0,21.57349219,18.93776563,1.78099854,-5.339,6.049,175.302,21.30034766,18.98203516,1.1858501,-6.06,14.986,-168.408,-0.122958,0.424935,-0.284349,-0.269204,2.559354,6.769644,16.375,-29.75,-27.8125,-0.052208,0.173512,0.983343,0.014298,973.504883,,,,2.8487154532015437,2.6697890572305987,0.9936831100512009,0.7809985399999999,2.611752414164412,2.396644527230599,1.0379526400511985,0.1858500999999999
