# time,x,y,error
1.662390743664000000e+12,3.015084985100362491e-01,1.912173398613438824e+00,3.315190222177356105e+01
1.662390744224000000e+12,2.591485503044846084e+01,1.848297708426904862e+01,2.372772605655241840e+00
1.662390744814000000e+12,2.562214921344270024e+01,1.839607364754709451e+01,1.908816502283743333e+00
1.662390745344000000e+12,2.505261018498757153e+01,1.819071318280468219e+01,1.815646570563776097e+00
1.662390745924000000e+12,2.449208223481733171e+01,1.789276969373171866e+01,1.725540588526572439e+00
1.662390746484000000e+12,2.398389244089102235e+01,1.765488541537101241e+01,nan
1.662390747024000000e+12,2.345370078907039968e+01,1.739956822831209138e+01,1.674549957536672240e+00
1.662390747554000000e+12,2.287445781544058576e+01,1.717230005373130908e+01,1.775021321579967060e+00
1.662390748154000000e+12,2.227151111208960543e+01,1.689847231283994589e+01,2.002999206678925059e+00
1.662390748704000000e+12,2.166017591381246632e+01,1.667097368549018910e+01,2.164293493473679941e+00
1.662390749254000000e+12,1.931509512170529419e+01,1.875412437667915810e+01,2.300427815735207382e+00
1.662390749814000000e+12,1.874210017662195682e+01,1.853770632490237347e+01,2.157347911102075688e+00
1.662390750344000000e+12,1.815599876950921043e+01,1.826541829941884032e+01,2.097170236842669233e+00
1.662390750894000000e+12,1.752558431479281609e+01,1.801038946720905543e+01,2.092148352111354637e+00
1.662390751474000000e+12,1.692935234897436203e+01,1.772576505231189614e+01,2.059809327570045312e+00
1.662390752014000000e+12,1.639350449205369031e+01,1.749603065253373657e+01,nan
1.662390752574000000e+12,1.583349033898404201e+01,1.722879354894983450e+01,2.095825203478136167e+00
1.662390753134000000e+12,1.524925795407020601e+01,1.699018325983221445e+01,2.176096118865062046e+00
1.662390753704000000e+12,1.468773158809843693e+01,1.675964023619804877e+01,2.315474105026044338e+00
1.662390754274000000e+12,1.347069906188322719e+01,1.938657871744790739e+01,1.738541452427719181e+00
1.662390754864000000e+12,1.289702590285421202e+01,1.912442214590283740e+01,1.510291509302515989e+00
1.662390755454000000e+12,1.225194070294964632e+01,1.913888937363939036e+01,1.519015614928065361e+00
1.662390756034000000e+12,1.179382084697226141e+01,1.951592046084221721e+01,1.685428563488866160e+00
1.662390756614000000e+12,1.151133969951761671e+01,2.005555985072037117e+01,1.744950084702378446e+00
1.662390757194000000e+12,1.124973855439167636e+01,2.064322536599264879e+01,2.036944105213192469e+00
1.662390757774000000e+12,1.107629302503237589e+01,2.127363291501963261e+01,2.273012571571785045e+00
1.662390758374000000e+12,1.088529969451654722e+01,2.187183330258158520e+01,2.650869714071953709e+00
1.662390758914000000e+12,1.102848268748670790e+01,2.253527045280398866e+01,2.651625225295166643e+00
1.662390759494000000e+12,1.625866336207639051e+01,2.378796810356656621e+01,2.219055322243337791e+00
1.662390760064000000e+12,1.679505141421247316e+01,2.414141796086504854e+01,2.206260630535704426e+00
1.662390760654000000e+12,1.728608215800603176e+01,2.447776626264360900e+01,nan
1.662390761164000000e+12,1.778186259777192291e+01,2.472416437506570830e+01,nan
1.662390761764000000e+12,1.830490293627951104e+01,2.499114147781032358e+01,1.909686192143967620e+00
1.662390762334000000e+12,1.886901882424893273e+01,2.521322295521366641e+01,1.888648697986224922e+00
1.662390762834000000e+12,1.942388602100776751e+01,2.546769146154748853e+01,2.050346715431739852e+00
1.662390763424000000e+12,2.001383713838356826e+01,2.571124273525865078e+01,2.152299036456720938e+00
1.662390763964000000e+12,2.062362932366992041e+01,2.596525845114029352e+01,2.403137537585687156e+00
1.662390764524000000e+12,2.342555284054401810e+01,2.357151730078862428e+01,nan
1.662390765074000000e+12,2.398923527328392424e+01,2.389413454895493771e+01,2.683753455185879488e+00
1.662390765614000000e+12,2.457767843238320893e+01,2.420552580504057261e+01,nan
1.662390766154000000e+12,2.519375114444648034e+01,2.453457923628843673e+01,2.534669877122739834e+00
1.662390766684000000e+12,2.584641543289164645e+01,2.481810280425404613e+01,2.577083833037514982e+00
1.662390767204000000e+12,2.648955209471315086e+01,2.515732096305057297e+01,nan
1.662390767764000000e+12,2.710092546579855721e+01,2.542783470339213636e+01,nan
1.662390768334000000e+12,2.765787441473462138e+01,2.572482807231181567e+01,2.874845879749831301e+00
1.662390768884000000e+12,2.826904401625305496e+01,2.599523502634129102e+01,nan
1.662390769444000000e+12,3.019360400060959648e+01,2.339408037689167230e+01,nan
1.662390769994000000e+12,3.078867857496216587e+01,2.362445487425411272e+01,nan
1.662390770574000000e+12,3.135078918870323506e+01,2.388275154088243468e+01,2.616112935488721813e+00
1.662390771134000000e+12,3.201464033158170963e+01,2.382229310840074632e+01,2.637019651158022171e+00
1.662390771654000000e+12,3.264899695064639928e+01,2.348523548726595322e+01,2.841150227030101227e+00
1.662390772244000000e+12,3.303267170100080108e+01,2.291158188250571470e+01,2.766941749042224341e+00
1.662390772834000000e+12,3.337497586985291775e+01,2.239199647064883791e+01,2.920491692462771738e+00
1.662390773404000000e+12,3.355068544587748391e+01,2.182329854061728369e+01,2.982469473970156049e+00
1.662390774024000000e+12,3.345750568666538527e+01,2.118737108851196993e+01,3.095586564398410179e+00
1.662390774594000000e+12,2.869982436087666855e+01,1.914459820065014384e+01,1.604887794503558451e+00
1.662390775194000000e+12,2.819671597040044375e+01,1.869936894187589260e+01,1.568237642735389903e+00
1.662390775734000000e+12,2.763453806207362007e+01,1.838462817618156819e+01,nan
1.662390776324000000e+12,2.710637007423511236e+01,1.807470569473389688e+01,1.509671070481674260e+00
1.662390776884000000e+12,2.655724495529891271e+01,1.784247179859008270e+01,nan
1.662390777454000000e+12,2.597108213424722578e+01,1.757741229224827606e+01,nan
1.662390777994000000e+12,2.533273315021542160e+01,1.734095056612036601e+01,nan
1.662390778534000000e+12,2.468583311718012396e+01,1.707027750717270820e+01,2.054294940585358997e+00
1.662390779084000000e+12,2.405007633767086972e+01,1.685066226714226900e+01,2.211455646930376329e+00
1.662390779654000000e+12,2.152834395522197752e+01,1.913312907231074789e+01,nan
1.662390780204000000e+12,2.090327382621274310e+01,1.890159996672687726e+01,nan
1.662390780744000000e+12,2.028874966177598793e+01,1.860834162298290906e+01,1.806558029082910632e+00
1.662390781294000000e+12,1.962218062171421096e+01,1.835404398169164608e+01,1.774475136403375508e+00
1.662390781834000000e+12,1.899089665165780616e+01,1.808524908382480589e+01,1.794445656004366008e+00
1.662390782384000000e+12,1.836772892365156551e+01,1.788074943153272400e+01,1.777903281183122797e+00
1.662390782944000000e+12,1.777638956069647236e+01,1.764455191141470536e+01,1.811198302585417919e+00
1.662390783494000000e+12,1.716940821776563553e+01,1.745146616661419259e+01,1.857210497981274910e+00
1.662390784074000000e+12,1.654555024815516617e+01,1.721481768666588508e+01,2.000244471647325106e+00
1.662390784594000000e+12,1.479251154285326919e+01,1.881633224046003150e+01,1.981199317726051179e+00
1.662390785164000000e+12,1.413270887922308638e+01,1.854739636349243881e+01,nan
1.662390785714000000e+12,1.350067412983648119e+01,1.827032627793843034e+01,nan
1.662390786304000000e+12,1.315590779459678217e+01,1.771655707848306704e+01,1.868993496967933599e+00
1.662390786904000000e+12,1.312604900815400022e+01,1.714644084924133693e+01,nan
1.662390787544000000e+12,1.332883092462765440e+01,1.664202323300375852e+01,nan
1.662390788104000000e+12,1.354450326038019270e+01,1.610526803311392285e+01,1.017731419293273376e+00
1.662390788664000000e+12,1.391260060878224181e+01,1.557248203910087980e+01,6.961647084453480572e-01
1.662390789214000000e+12,1.648703749865384793e+01,1.363466791740215456e+01,2.983002573872289620e+00
1.662390789764000000e+12,1.703091459857328971e+01,1.329147139095494090e+01,3.074028852641988330e+00
1.662390790374000000e+12,1.760728844344130195e+01,1.308337404585389230e+01,nan
1.662390790954000000e+12,1.823608522519548103e+01,1.302735581488546934e+01,2.812944526994587857e+00
1.662390791494000000e+12,1.887888379149010731e+01,1.297313541658902381e+01,2.740765766137215564e+00
1.662390792054000000e+12,1.955376803631247995e+01,1.305279451462798868e+01,nan
1.662390792584000000e+12,2.018960244310276053e+01,1.311732593800096858e+01,2.536359091624961426e+00
1.662390793124000000e+12,2.081522687280943629e+01,1.323780346475700043e+01,nan
1.662390793664000000e+12,2.147223957745966416e+01,1.330984307304011871e+01,2.375818486718608291e+00
1.662390794214000000e+12,2.318864471911786396e+01,1.291739446125146706e+01,3.299684325238091187e+00
1.662390794774000000e+12,2.382645729164927317e+01,1.299171270113483878e+01,3.150057821284163673e+00
1.662390795324000000e+12,2.450623197149092292e+01,1.313648515340044298e+01,3.044503994440084238e+00
1.662390795914000000e+12,2.521167790242709117e+01,1.327621555061906022e+01,2.957870831435903458e+00
1.662390796514000000e+12,2.595799575711205165e+01,1.349461143655783069e+01,2.887575375796022747e+00
1.662390797114000000e+12,2.674487583640671318e+01,1.362181592955004028e+01,2.889325748370347391e+00
1.662390797674000000e+12,2.739501677760891596e+01,1.379992710519393739e+01,nan
1.662390798204000000e+12,2.810851835845534552e+01,1.392502847802619748e+01,2.791542918686547914e+00
1.662390798754000000e+12,2.882051560078932084e+01,1.406778918361157871e+01,2.804359813055791850e+00
1.662390799284000000e+12,3.056373264399730516e+01,1.303539331352034125e+01,3.537309055051420792e+00
1.662390799854000000e+12,3.122857601205846123e+01,1.312586060348657213e+01,3.412746888759662589e+00
1.662390800394000000e+12,3.190925968637589705e+01,1.320023966591694453e+01,nan
1.662390800974000000e+12,3.253434355483906870e+01,1.345940693903221153e+01,nan
1.662390801544000000e+12,3.299058969619637338e+01,1.390637049651947343e+01,3.142800888612043320e+00
1.662390802134000000e+12,3.305464503461772807e+01,1.447495992720806512e+01,2.715136117208148292e+00
1.662390802694000000e+12,3.306695609682581960e+01,1.504652245890927631e+01,nan
1.662390803254000000e+12,3.296893943294654861e+01,1.565189758348404503e+01,2.261070480870472021e+00
1.662390803774000000e+12,3.284071990286137321e+01,1.634353049237843081e+01,2.149359761235084765e+00
1.662390804344000000e+12,3.148839146356354846e+01,1.914409684120355593e+01,2.752525506263617583e+00
1.662390804874000000e+12,3.138612334585934249e+01,1.979176854990004131e+01,2.662465586671075801e+00
1.662390805444000000e+12,3.123502071120845613e+01,2.041072389894877404e+01,2.471006315307188395e+00
1.662390805994000000e+12,3.115905685674650982e+01,2.105002108558930374e+01,2.375900008810125197e+00
1.662390806534000000e+12,3.102037663072855267e+01,2.171845710722386258e+01,2.285622990132885946e+00
1.662390807084000000e+12,3.093796262718179690e+01,2.238059829665852618e+01,2.213170893125733230e+00
1.662390807654000000e+12,3.084054261214639325e+01,2.304212760804449189e+01,nan
1.662390808214000000e+12,3.073504618803302790e+01,2.370409669925657070e+01,2.049698047109783428e+00
