# time,x,y,error
1.655899559709000000e+12,2.752461214253209931e+01,1.940870856695089941e+01,1.779840331910850004e+00
1.655899560309000000e+12,2.709127457287936735e+01,1.917077825407236702e+01,1.611189502829567965e+00
1.655899560919000000e+12,2.663236632183713581e+01,1.894250061687170827e+01,1.402068216938543221e+00
1.655899561549000000e+12,2.615673820388052917e+01,1.867715591627801075e+01,1.183963782883049598e+00
1.655899562079000000e+12,2.569542746526121846e+01,1.842971054833809674e+01,1.168346201472682866e+00
1.655899562649000000e+12,2.521810129170386716e+01,1.815106427307541637e+01,1.170382394387387226e+00
1.655899563149000000e+12,2.473959222855300055e+01,1.788666656412300071e+01,1.288585890641715803e+00
1.655899563729000000e+12,2.425156326015839170e+01,1.758025874926200416e+01,1.435936504705298544e+00
1.655899564329000000e+12,2.378499710152830104e+01,1.730868559514152594e+01,1.606787281535696277e+00
1.655899564839000000e+12,2.330181416712441234e+01,1.698379865671089206e+01,1.927466795147823486e+00
1.655899565309000000e+12,2.279436321221304595e+01,1.667426745901749996e+01,2.186685861767552197e+00
1.655899565899000000e+12,2.228766645549078618e+01,1.637542471051240511e+01,2.507297834771066380e+00
1.655899566439000000e+12,1.800082538934991661e+01,1.853056514159799661e+01,3.488668846517850586e+00
1.655899567019000000e+12,1.746799805697445507e+01,1.822494971206313608e+01,3.333230405563262444e+00
1.655899567519000000e+12,1.695050904909594891e+01,1.792868139496544799e+01,3.296591182526032338e+00
1.655899568109000000e+12,1.642542671816670818e+01,1.755277404202418978e+01,3.152742276047276082e+00
1.655899568599000000e+12,1.591670029297738687e+01,1.723584160301651025e+01,3.207040464772380695e+00
1.655899569159000000e+12,1.539370712971965638e+01,1.688238193753879202e+01,3.242991836063462419e+00
1.655899569689000000e+12,1.488784491564000767e+01,1.657701507570166655e+01,3.280977493821907842e+00
1.655899570229000000e+12,1.436889327141667572e+01,1.622745602014662936e+01,3.420367383841008468e+00
1.655899570729000000e+12,1.381447906450356200e+01,1.594186916272794718e+01,3.598449095625558147e+00
1.655899571299000000e+12,1.323650450398455902e+01,1.573077334807140737e+01,3.743535813930827238e+00
