# time,x,y,error
1.655899559709000000e+12,2.900848392216769867e+01,1.951302130121759859e+01,7.834555782671511759e-01
1.655899560309000000e+12,2.857514635251496316e+01,1.927509098833906265e+01,5.053754778339526466e-01
1.655899560919000000e+12,2.811623810147273517e+01,1.904681335113840746e+01,2.924916770006550371e-01
1.655899561549000000e+12,2.764060998351612497e+01,1.878146865054470993e+01,3.166772748742863186e-01
1.655899562079000000e+12,2.717929924489681781e+01,1.853402328260479237e+01,5.047630754146941179e-01
1.655899562649000000e+12,2.670197307133949849e+01,1.825537700734209068e+01,9.024112144581345474e-01
1.655899563149000000e+12,2.622346400819200340e+01,1.799097929838750431e+01,1.153840132071722868e+00
1.655899563729000000e+12,2.573543504014104144e+01,1.768457148330456263e+01,1.592439933796752527e+00
1.655899564329000000e+12,2.526886891655960810e+01,1.741299830654762459e+01,1.942903102706653673e+00
1.655899564839000000e+12,2.478568955677632601e+01,1.708810905942038971e+01,2.301613977010954049e+00
1.655899565309000000e+12,2.427860317811634161e+01,1.677834239731019395e+01,2.543777622475692279e+00
1.655899565899000000e+12,2.380908962441489862e+01,1.645548458698780436e+01,2.950453539485142329e+00
1.655899566439000000e+12,2.331457069014655303e+01,1.616132417712584157e+01,3.246681900448581182e+00
1.655899567019000000e+12,2.281892656079190118e+01,1.583169368577367742e+01,3.672477756106641511e+00
1.655899567519000000e+12,2.230180212916478766e+01,1.553518990425918922e+01,3.959709909080193491e+00
1.655899568109000000e+12,2.177672337285613935e+01,1.515928024262132645e+01,4.457372155208799036e+00
1.655899568599000000e+12,2.126799698271548422e+01,1.484234778097718888e+01,4.752607102051785937e+00
1.655899569159000000e+12,2.074500381980140773e+01,1.448888811527751841e+01,5.172691815416686545e+00
1.655899569689000000e+12,2.023914160572511634e+01,1.418352125343817072e+01,5.496965762646158105e+00
1.655899570229000000e+12,1.972018996150135450e+01,1.383396219787846881e+01,5.864080111190473232e+00
1.655899570729000000e+12,1.916577575454085647e+01,1.354837533998618859e+01,6.108346749050084235e+00
1.655899571299000000e+12,1.858780118918942392e+01,1.333727947702710104e+01,6.396208120906932137e+00
1.655899571799000000e+12,1.801613206662038635e+01,1.334834515246796904e+01,6.470973939916643047e+00
1.655899572409000000e+12,1.749419354848416575e+01,1.357150939362736963e+01,6.610776424349147362e+00
1.655899572899000000e+12,1.706378830129416713e+01,1.393652333644202912e+01,6.567286656365020292e+00
1.655899573489000000e+12,1.666600531882953007e+01,1.440004534832138994e+01,6.649742501996719568e+00
1.655899574019000000e+12,1.634067764643097220e+01,1.487258810253191221e+01,6.681991609508364682e+00
1.655899574629000000e+12,1.601208873736423755e+01,1.534755703901386958e+01,6.799114698182001426e+00
1.655899575109000000e+12,1.592469510083592610e+01,1.588949822888569940e+01,6.701038943122276770e+00
1.655899575709000000e+12,1.614332829847131734e+01,1.640996693250816207e+01,6.609910173368406916e+00
