# time,x,y,error
1.655899559709000000e+12,2.902984206187475635e+01,1.946777255112786165e+01,7.347521596997106386e-01
1.655899560309000000e+12,2.859621785330791255e+01,1.922991525702543925e+01,4.576936949535376220e-01
1.655899560919000000e+12,2.810807243302648573e+01,1.900908553498830145e+01,2.541529037900279175e-01
1.655899561549000000e+12,2.465053969158605085e+01,1.950335516229700161e+01,2.759748930921071874e+00
1.655899562079000000e+12,2.415999178345736098e+01,1.926335770958943172e+01,2.657957189938125353e+00
1.655899562649000000e+12,2.368237894342713190e+01,1.898478446012321541e+01,2.414867488191851486e+00
1.655899563149000000e+12,2.320386706955180500e+01,1.872038746717810653e+01,2.328005557442295537e+00
1.655899563729000000e+12,2.271583807373545483e+01,1.841397965926534042e+01,2.091335482503696941e+00
1.655899564329000000e+12,2.224927192881250093e+01,1.814240649785714865e+01,1.922521946154261308e+00
1.655899564839000000e+12,2.176609041995789795e+01,1.781751880913165920e+01,1.947811261716877684e+00
1.655899565309000000e+12,2.125878485736619439e+01,1.750791108865082535e+01,2.064168931798110229e+00
1.655899565899000000e+12,2.076691669170092780e+01,1.720126376612151375e+01,2.156602100628995711e+00
1.655899566439000000e+12,1.799244652105325315e+01,1.856041416952438539e+01,3.494524159098060245e+00
1.655899567019000000e+12,1.747444777973477770e+01,1.824699416596530099e+01,3.322765925834186174e+00
1.655899567519000000e+12,1.695710416417596633e+01,1.795064932608021380e+01,3.284243600971905153e+00
1.655899568109000000e+12,1.643202325879816428e+01,1.757474122284804352e+01,3.137671868610926840e+00
1.655899568599000000e+12,1.592329684753567420e+01,1.725780877695482474e+01,3.190390070035308057e+00
1.655899569159000000e+12,1.540030367926375021e+01,1.690434915944268113e+01,3.224429654078841523e+00
1.655899569689000000e+12,1.489444093980910111e+01,1.659898719698000491e+01,3.261170472282402866e+00
1.655899570229000000e+12,1.437543571235018369e+01,1.624992782965346549e+01,3.399134110502156858e+00
1.655899570729000000e+12,1.381555654078265860e+01,1.601530427216701469e+01,3.540048192418592254e+00
1.655899571299000000e+12,1.268020916874924886e+01,2.100196536236934364e+01,3.416465752547298340e+00
1.655899571799000000e+12,1.210307508157318424e+01,2.106399433821603395e+01,3.386507992383543719e+00
1.655899572409000000e+12,1.158108298020183113e+01,2.128765826760858459e+01,3.252594440350921712e+00
1.655899572899000000e+12,1.115067720763553716e+01,2.165267710979843585e+01,3.300539285766090458e+00
1.655899573489000000e+12,1.075289422002355444e+01,2.211619916971397615e+01,3.281852994594414152e+00
1.655899574019000000e+12,1.042756654797203097e+01,2.258874192423937188e+01,3.307703796626457748e+00
1.655899574629000000e+12,1.009897767945042801e+01,2.306371084480202782e+01,3.388640593360913833e+00
1.655899575109000000e+12,1.001158817817803914e+01,2.360565041059027891e+01,3.526116309581575958e+00
1.655899575709000000e+12,1.023064313137279413e+01,2.412595347360710463e+01,3.678511334505971231e+00
1.655899576229000000e+12,1.061870109674282503e+01,2.451956340324352013e+01,3.806045277755927714e+00
1.655899576759000000e+12,1.543581889458544154e+01,2.318583038548184660e+01,7.922173232495557382e-01
1.655899577349000000e+12,1.597021786735639282e+01,2.352014516719669501e+01,7.750555299696525458e-01
1.655899577869000000e+12,1.642283926331421640e+01,2.390243370702755499e+01,9.910776354390569143e-01
1.655899578399000000e+12,1.690352456488444588e+01,2.426969323695177039e+01,1.272598953193467608e+00
1.655899578919000000e+12,1.734041825431521033e+01,2.464183175554554595e+01,1.670165555598700058e+00
1.655899579459000000e+12,1.780842757223957307e+01,2.497726004369586406e+01,2.008723739554494792e+00
1.655899579979000000e+12,1.826690069617887247e+01,2.537192719947397279e+01,2.442499705052330938e+00
1.655899580489000000e+12,1.874034927124991512e+01,2.573502639035283224e+01,2.823049998996486121e+00
1.655899581019000000e+12,1.921939846565945587e+01,2.609122971654517897e+01,3.239144899295219204e+00
