X,Y,Z,X_std,Y_std,Z_std,X_error,Y_error,total_error,error_sorted,proportional_values
566561.2044992743,5932846.742945763,1.412958411440803,1.0889484970042471,1.0115433566814995,0.0,-0.2051706932252273,0.034154425375163555,0.2079940819620307,0.2079940819620307,0.0
566561.7493513275,5932846.961708438,1.8126559015677852,1.1008948059987709,1.0408485769264144,0.0,-0.4777717331890017,0.07704862765967846,0.48394454233792367,0.26979229405855226,0.0055248618784530384
566562.301560156,5932847.179321613,1.8079062516907107,1.1231465169613544,1.094591475796433,0.0,-0.744125276338309,0.12403084803372622,0.7543911970254756,0.279612718670038,0.011049723756906077
566562.8693127983,5932847.391449077,1.749952038752502,1.1550241061893876,1.1711982885069996,0.0,-0.9978424521395937,0.18012428749352694,1.0139695844733252,0.307605075941704,0.016574585635359115
566563.4285149523,5932847.612008269,1.565356631425957,1.1961253138422088,1.2646017610385611,0.0,-1.25714990880806,0.22979961428791285,1.2779803425495195,0.4280575775940116,0.022099447513812154
566564.0325177237,5932847.804730846,1.405104559870879,1.2442701545912627,1.3792218496790425,0.0,-1.4812332309084013,0.30662266071885824,1.5126365526502568,0.48394454233792367,0.027624309392265192
566564.6181785667,5932847.988521141,1.3396756990434688,1.2985960621699888,1.5022258573273506,0.0,-1.72420705051627,0.37850283179432154,1.7652632513951951,0.5552467392158079,0.03314917127071823
566565.2090732233,5932848.136340441,1.5743907391598533,1.356513457730431,1.6341571997372317,0.0,-1.9671017121290788,0.46343610528856516,2.020955756454403,0.5907005906957168,0.03867403314917127
566565.7569730701,5932848.311690839,1.313907152030297,1.4208058049759833,1.7645530467536525,0.0,-2.247199151897803,0.5222542257979512,2.3070876673100273,0.5993314398037295,0.04419889502762431
566566.3844507051,5932848.422204038,1.5859096328382765,1.4844594322329054,1.8765272558683908,0.0,-2.4547637678915635,0.5895966142416,2.5245770583759857,0.6557817998042847,0.049723756906077346
566566.9907913395,5932848.564624236,1.6109443959089218,1.5580222101447407,2.0187390330647084,0.0,-2.682741780532524,0.6765941279008985,2.7667459360998063,0.7543911970254756,0.055248618784530384
566567.579088717,5932848.657289296,1.5140176483757708,1.627457963530427,2.165704602170876,0.0,-2.930562077788636,0.7774147596210241,3.031924768237079,0.810552920577253,0.06077348066298342
566568.1778855725,5932848.737578885,1.560550993461472,1.7052988403095517,2.294060876794865,0.0,-3.1678777233464643,0.8490345878526568,3.2796812347307336,0.8246145113713083,0.06629834254143646
566568.8086059645,5932848.767089168,1.8221282313233151,1.7870033635888978,2.405534477422325,0.0,-3.372973319492303,0.9024386713281274,3.4916105982075667,0.8284297088672534,0.0718232044198895
566569.4282050049,5932848.774886954,1.6184993550613038,1.8314551665484495,2.3664466784446705,0.0,-3.5882795840734616,0.8644935702905059,3.690948320764196,0.8443344262100456,0.07734806629834254
