X,Y,Z,X_std,Y_std,Z_std,X_error,Y_error,total_error,error_sorted,proportional_values
566560.9131105824,5932846.615137609,1.412958411440803,1.0997907359361623,0.7905678963426296,0.0,-0.49655938509386033,-0.093653729185462,0.5053140052631993,0.031375330000714914,0.0
566561.4123797771,5932846.743199591,1.8126559015677852,1.110908076060802,0.8206635897835816,0.0,-0.8147432836703956,-0.1414602193981409,0.8269326526133727,0.3808434303702004,0.0055248618784530384
566561.919856888,5932846.861758684,1.8079062516907107,1.1286641251118124,0.8571878017418081,0.0,-1.125828544376418,-0.19353208132088184,1.1423417079985816,0.5053140052631993,0.011049723756906077
566562.4512778771,5932846.950048231,1.749952038752502,1.1530375766838747,0.9189102894973341,0.0,-1.415877373307012,-0.26127655897289515,1.4397826837795629,0.6542325080053497,0.016574585635359115
566562.977053847,5932847.0227800775,1.565356631425957,1.185915574793056,0.9942569430841568,0.0,-1.708611014066264,-0.3594285771250725,1.7460070158629666,0.7442894069190178,0.022099447513812154
566563.5483771047,5932847.064906968,1.405104559870879,1.226038346554121,1.0744043179444391,0.0,-1.9653738499619067,-0.43320121709257364,2.0125500402734273,0.8269326526133727,0.027624309392265192
566564.0992188856,5932847.108612135,1.3396756990434688,1.2789924071877858,1.1435041078602626,0.0,-2.2431667315540835,-0.5014061741530895,2.2985223812331843,0.8465971092545369,0.03314917127071823
566564.6515568037,5932847.1414234815,1.5743907391598533,1.3395153847073031,1.1916337531750225,0.0,-2.5246181316906586,-0.5314808543771505,2.579955156476697,1.102525812418523,0.03867403314917127
566565.1658450996,5932847.181063197,1.313907152030297,1.4076312905336983,1.198404963215378,0.0,-2.838327122386545,-0.6083734165877104,2.9027950440369863,1.1423417079985816,0.04419889502762431
566565.7410350438,5932847.229545264,1.5859096328382765,1.4885213730374987,1.2113096557272687,0.0,-3.0981794291874394,-0.6030621603131294,3.156326938807472,1.2443260158796334,0.049723756906077346
566566.2994208611,5932847.259316293,1.6109443959089218,1.5719472822749605,1.20240392470681,0.0,-3.3741122590145096,-0.6287138154730201,3.4321880190628598,1.2575399985189555,0.055248618784530384
566566.8447817251,5932847.275586362,1.5140176483757708,1.6502424267401774,1.1951635486310845,0.0,-3.6648690697038546,-0.6042881747707725,3.7143545194609238,1.4397826837795629,0.06077348066298342
566567.3899068772,5932847.325034541,1.560550993461472,1.7395784335317424,1.1780320732149956,0.0,-3.9558564187027514,-0.5635097557678819,3.9957906914949053,1.4947750877666253,0.06629834254143646
566567.9636022076,5932847.337120406,1.8221282313233151,1.8233610503453905,1.1947271997238202,0.0,-4.217977076419629,-0.5275300899520516,4.250837401384144,1.5661282580157851,0.0718232044198895
566568.5113401904,5932847.381001872,1.6184993550613038,1.9192443602771545,1.2082520097563063,0.0,-4.505144398543052,-0.5293915113434196,4.5361416891457775,1.637254649467248,0.07734806629834254
566569.1497552568,5932847.423493302,1.5147807637914885,2.0554378389554526,1.2357787546086754,0.0,-4.702776944031939,-0.500452539883554,4.729330156586055,1.7460070158629666,0.08287292817679558
566569.838834924,5932847.507509296,1.4189296529189677,2.2266070463582133,1.3433162038206774,0.0,-4.849339734646492,-0.44577869214117527,4.869785878700254,1.7796476991593138,0.08839779005524862
566570.5235345743,5932847.531495705,1.4083577097611493,2.3527765876734037,1.439064642586246,0.0,-4.999960653600283,-0.38439139630645514,5.014714676141145,1.9077103176560875,0.09392265193370165
566571.216926141,5932847.560199838,1.2851051069762758,2.45263774673675,1.5788764211538044,0.0,-5.142192232888192,-0.32580018136650324,5.152502956637104,1.982674911054238,0.09944751381215469
566571.8656649089,5932847.591249558,1.2822398616647455,2.498938527283001,1.8271053488873654,0.0,-5.326394379022531,-0.221478964202106,5.330997093646445,2.0125500402734273,0.10497237569060773
566572.5554058027,5932847.642800643,1.4548269704101304,2.5305864072060147,2.0424983983864817,0.0,-5.472808921593241,-0.1717622261494398,5.4755036073956145,2.0987387428978734,0.11049723756906077
566573.2998401867,5932847.746739726,1.4191459112238611,2.5855800985746047,2.3007697764162987,0.0,-5.562422893708572,-0.008471488952636719,5.562429344681901,2.175660281095171,0.11602209944751381
566573.9429121285,5932847.890397867,1.4402840610343013,2.5920590922050555,2.550998890967293,0.0,-5.755353167071007,0.15129801165312529,5.757341501599889,2.251154429357413,0.12154696132596685
566574.5017860902,5932848.118209029,1.3045573713614982,2.6151952072914075,2.746393319155087,0.0,-6.0320551245240495,0.41028869710862637,6.045992543848524,2.2985223812331843,0.1270718232044199
566575.0782067204,5932848.319550095,1.2791540304442095,2.669624360643749,2.8238993765473,0.0,-6.291173200705089,0.5794684682041407,6.317803728109379,2.328099816436,0.13259668508287292
566575.5938872676,5932848.470101059,1.3309252578384172,2.7138667717569787,2.911063293066373,0.0,-6.611572593683377,0.7414041887968779,6.653012275105968,2.3827463288077704,0.13812154696132597
566576.1079909686,5932848.689490747,1.4693509522841417,2.7719724483022485,2.9005949690645125,0.0,-6.932891643722542,0.9257495393976569,6.994426263339461,2.456297146803684,0.143646408839779
566576.7058780127,5932848.8466004385,1.361509458299628,2.908162541718131,2.930960012310194,0.0,-7.1709595249267295,1.1012614471837878,7.255028413672183,2.503073711342348,0.14917127071823205
566577.153868526,5932848.93778078,1.355227586740991,2.997639475006112,2.9063731177179593,0.0,-7.5590495698852465,1.2037810888141394,7.654300706777131,2.5604499685516675,0.15469613259668508
566577.5774245907,5932849.050600363,1.4282627743733147,3.0877999991872436,2.8839928544059767,0.0,-7.970930962823331,1.3512926548719406,8.084660305368837,2.579955156476697,0.16022099447513813
