X,Y,Z,X_std,Y_std,Z_std
566561.1814409074,5932846.492771685,1.412958411440803,0.9218276935484256,0.998420934283924,0
566561.659194772,5932846.685997513,1.8126559015677852,0.9313732359070906,1.050147891228062,0
566562.1828467791,5932846.824727521,1.8079062516907107,0.9243076928466235,1.0811893156853287,0
566562.6906561267,5932846.923794241,1.749952038752502,0.9343463584347829,1.0922070628311744,0
566563.1892224491,5932847.092927306,1.565356631425957,0.975613835534351,1.1723340248148368,0
566563.7517970075,5932847.198930595,1.405104559870879,1.016510260104593,1.2455126612087533,0
566564.2767354565,5932847.533845968,1.3396756990434688,1.095694007007609,1.5367903300346129,0
566564.8104190538,5932847.63295413,1.5743907391598533,1.1513739852469704,1.6407645365580596,0
566565.3035830685,5932847.758159472,1.313907152030297,1.212843919792244,1.7444542554632592,0
566565.8628063421,5932847.848230387,1.5859096328382765,1.2789036341471347,1.8640480376671045,0
566566.4002277729,5932847.943045084,1.6109443959089218,1.3490174003737403,1.9839655671427872,0
566566.9266578528,5932847.995207869,1.5140176483757708,1.421274904312188,2.1030916437245857,0
566567.4653804771,5932848.059460084,1.560550993461472,1.4971505527998614,2.228320007346389,0
566568.0269890123,5932848.104200483,1.8221282313233151,1.575344116781604,2.360272403082507,0
566568.5706737554,5932848.164136729,1.6184993550613038,1.6591425755111087,2.464453035502708,0
566569.1429110166,5932848.198741911,1.5147807637914885,1.7508285063930147,2.564637891747992,0
566569.7181333213,5932848.212521998,1.4189296529189677,1.8394715400825017,2.645060720421105,0
566570.3538705516,5932848.1993693,1.4083577097611493,1.9581968212036496,2.6933403267641083,0
566570.925872399,5932848.305585938,1.2851051069762758,2.0416607550178645,2.7213623753357874,0
566571.5349195196,5932848.334796364,1.2822398616647455,2.1287984241830573,2.698317236432351,0
566572.1182223947,5932848.276571085,1.4548269704101304,2.2353200177363006,2.710332595203162,0
566572.722566844,5932848.176037722,1.4191459112238611,2.319087679886901,2.8075835192731997,0
566573.3440467776,5932848.200566782,1.4402840610343013,2.3919542298312693,2.8714233698692375,0
566573.9725159673,5932848.177365643,1.3045573713614982,2.46283685926813,2.9577444575512866,0
566574.5472303475,5932848.2255383525,1.2791540304442095,2.553951526188831,3.015175856206601,0
566575.1176282864,5932848.28813928,1.3309252578384172,2.63948999040882,3.074758548367933,0
566575.6973596609,5932848.473859374,1.4693509522841417,2.717466906008768,3.0913448282921747,0
566576.3746445933,5932848.525080163,1.361509458299628,2.8298177289957684,3.2034261094505387,0
566576.9602035014,5932848.594778736,1.355227586740991,2.9259643118452403,3.292327219856415,0
566577.6107387374,5932848.560781701,1.4282627743733147,3.008343991812524,3.3774190692077006,0
566578.2781580397,5932848.589251584,1.3067837287511437,3.0646087831794655,3.4279624729627733,0
566578.8789625589,5932848.770371113,1.4154873206075027,3.146914349155851,3.4442772334027363,0
566579.3801176047,5932848.798248378,1.3639306735033059,3.172670472388025,3.460570090259282,0
566579.9891772462,5932848.903953875,1.3219760021962148,3.2278039077843483,3.534370520510782,0
566580.5559421757,5932849.027718,1.2478115527730878,3.2994709106197315,3.607270308023078,0
566581.182283304,5932848.976007647,1.413279728188235,3.3582363507311523,3.664681916889002,0
566581.5556904841,5932849.425500859,1.4041256050587911,3.4038904679589272,3.2900985102045133,0
566582.0598449606,5932849.39519974,1.2549981414057225,3.493913770331283,3.385094423792404,0
566582.2581292156,5932849.134708736,1.4913170192029632,3.287293768485173,3.6947944568266653,0
566582.8641168013,5932849.388263646,1.7195785686115965,3.39027234454695,3.4956932728280763,0
566583.2340776552,5932849.199245358,1.665043318734496,3.3493943977078744,3.47834880951817,0
566583.9093838552,5932849.064494476,1.6935473453006449,3.4112616373929656,3.506134276831249,0
566584.4125087295,5932849.050737857,1.834939013132788,3.4586917501322487,3.536339220981268,0
566584.9606752706,5932848.8114529075,2.1835404020695117,3.5907035740151256,3.4866182146771236,0
566585.9040279017,5932848.702829332,2.1698961077034045,4.147143072888258,3.28921915706472,0
566586.4594684754,5932848.76647773,2.1760292871404334,4.219726353158882,3.2935312760467244,0
566587.0382931723,5932848.812752147,2.7585646810141364,4.3098428559974185,3.325328576355658,0
566587.616122198,5932848.853717408,2.803627638885422,4.3901156487888695,3.383218371755185,0
566588.1531135959,5932848.960466214,2.697697164040227,4.478904294056269,3.4380258708491938,0
566588.6907033547,5932848.939362035,2.903446909099089,4.564085438613642,3.4528239236443374,0
566589.2868555546,5932848.924091266,3.183815163054595,4.597993856544734,3.420451056596818,0
566589.894214914,5932848.871898131,3.2300094930409253,4.68687212199451,3.4296676285962184,0
566590.5531379135,5932848.896027058,3.4653161850261407,4.803435124431241,3.446080647238792,0
566591.2596551948,5932848.9686946,3.794327342354929,4.858997635994148,3.4794112321984016,0
566596.2718462246,5932850.971681207,4.033082644281522,0.9116712530132799,0.956902494026495,0
566597.1256594934,5932850.281702151,4.149399374266093,1.1729144811437147,1.4301647368998405,0
566597.7309403091,5932850.368032959,4.264319537104054,1.1777605230249666,1.4678572410654398,0
566598.2532506946,5932850.432386196,4.355671260435037,1.1664553079713775,1.5162104767269713,0
566598.817818786,5932850.44553623,4.589153323783863,1.207153345543069,1.5872484516696472,0
566599.4305660785,5932850.439479733,4.460139220576164,1.2383100987315376,1.6775893622412898,0
566600.8873824569,5932850.063868232,4.675770758632654,2.1772957051464803,1.8988667018132053,0
566601.4696871081,5932850.048645081,4.856401643735682,2.204822229849128,1.9846849226597258,0
566602.0359007998,5932850.106192894,5.093217837578689,2.2375992292183464,2.072639459706191,0
566602.625929323,5932850.117266041,5.14788487549855,2.2728963430285507,2.168951192338049,0
566603.1105320089,5932850.4208812835,5.296964524158764,2.223705458361161,1.9823375433601833,0
566603.7384273829,5932850.413854649,5.589505032578612,2.301538026609417,2.0862861570917683,0
566604.3288640826,5932850.449252572,5.587461680542889,2.3795335098269144,2.1976974637440665,0
566604.9021100786,5932850.4741577245,5.893897735259038,2.4300080905933625,2.2902463839644005,0
566605.5012114136,5932850.591744979,6.070007612636484,2.484906438406,2.389208052793399,0
566606.0493365865,5932850.777453116,6.255935919395811,2.5422472295453327,2.4818361583979254,0
566606.5192297382,5932851.077429377,6.348272378606477,2.599910053140396,2.563181169213402,0
566606.916109276,5932851.473355133,6.497199038483687,2.6562106087256816,2.6343286961560857,0
566607.2083404866,5932851.94893398,6.542307149855585,2.7084321808133294,2.690117480369004,0
566607.4267424986,5932852.439775164,6.362820736020416,2.7582817171356635,2.6859545660406794,0
566607.5588777313,5932852.958822095,6.321340752913658,2.790588633984844,2.661498715415363,0
566607.5670555357,5932853.56941456,6.415522433911128,2.8237405280277303,2.647335931448132,0
566607.6722996078,5932853.963667803,6.298156957593758,2.907113417405335,2.582309869360093,0
566607.594604783,5932854.458126619,6.344700858384865,2.915872889325798,2.5176732117140035,0
566607.456414565,5932854.944630827,6.367193284236186,2.9618628101377444,2.4119051174735433,0
566607.2401986253,5932855.372645671,6.363758921236569,2.9332345526344303,2.3194871987840764,0
