X,Y,Z,X_std,Y_std,Z_std
566561.2130761034,5932846.571352485,1.412958411440803,0.9595638078093117,0.9725981581380573,0
566561.8037460264,5932846.706190783,1.8126559015677852,1.0173860016051177,0.9453036753436038,0
566562.4129412886,5932846.853653225,1.8079062516907107,1.058143703516143,0.9570012722173851,0
566563.0665973001,5932846.973063371,1.749952038752502,1.0822929074059413,0.975702722969476,0
566563.706237426,5932847.085321277,1.565356631425957,1.0847916015013754,0.9943962787935842,0
566564.3609943974,5932847.117118025,1.405104559870879,1.1483959589387838,1.0221222832932402,0
566565.0324212767,5932847.17827274,1.3396756990434688,1.2109435138367162,1.0476935646454961,0
566565.757486388,5932847.175570701,1.5743907391598533,1.2318431690329523,1.0377742711573625,0
566566.4246618272,5932847.237797817,1.313907152030297,1.2936044867648575,1.027754993250644,0
566567.1343481898,5932847.251697867,1.5859096328382765,1.3143347702584534,1.0356607265886566,0
566567.7592153746,5932847.171452156,1.6109443959089218,1.3794684852294223,0.9879337099566939,0
566568.4907783847,5932847.349729691,1.5140176483757708,1.4368773808307906,1.0289635531412078,0
566569.1701794347,5932847.359596549,1.560550993461472,1.5006984372721568,1.0086152247485265,0
566569.9054493678,5932847.29877399,1.8221282313233151,1.538422815986729,1.0485132412387308,0
566570.5223632834,5932847.418057685,1.6184993550613038,1.57838212451481,1.0304287758304316,0
566571.27879505,5932847.40348884,1.5147807637914885,1.7178794698847721,1.0585898196252586,0
566571.7764868948,5932847.495253055,1.4189296529189677,1.6122449821178302,1.0987701672310564,0
566572.4318721674,5932847.4743053075,1.4083577097611493,1.7048146006333296,1.132290190619659,0
566573.114954832,5932847.478626866,1.2851051069762758,1.7802314256012142,1.1876671957189997,0
566573.9977677111,5932847.3988371035,1.2822398616647455,1.950396766010361,1.232171382974921,0
566574.7542520276,5932847.445139515,1.4548269704101304,1.8739110612286987,1.2901316997447332,0
566575.3146838115,5932847.53117504,1.4191459112238611,2.0562333138814735,1.3015757468223266,0
566575.9779726346,5932847.606025059,1.4402840610343013,2.070327824302089,1.3184032497276286,0
566576.4390364926,5932847.778445724,1.3045573713614982,2.087329562162076,1.282900247686941,0
566576.8484468124,5932847.847899435,1.2791540304442095,2.0000500379730255,1.314660011038549,0
566577.5352523973,5932847.8292061705,1.3309252578384172,2.102868574983791,1.318006322490393,0
566578.1129272457,5932847.764205382,1.4693509522841417,1.9829219267832798,1.2449361479100027,0
566578.4405095145,5932848.007536729,1.361509458299628,2.002466238532022,1.2812249317182822,0
566579.5964261572,5932848.015493583,1.355227586740991,2.261716051650512,1.2773188681143621,0
566580.3217420538,5932848.088535058,1.4282627743733147,2.334152150918764,1.3271781464472316,0
566581.1471456741,5932848.21715862,1.3067837287511437,2.240813882102008,1.2866704991693791,0
566581.7802285664,5932848.223152901,1.4154873206075027,2.3625195437020166,1.271669736588977,0
566581.9484961091,5932848.410958146,1.3639306735033059,2.175126322029235,1.31019854806012,0
566582.673545112,5932848.485312176,1.3219760021962148,2.2357562892180294,1.2934093214308728,0
566583.5344376353,5932848.5086600715,1.2478115527730878,2.472779709448647,1.2259712110541365,0
566583.4034766181,5932848.266603452,1.413279728188235,2.165500699650885,1.2249094640231266,0
