X,Y,Z,X_std,Y_std,Z_std,X_error,Y_error,total_error,error_sorted,proportional_values
566560.8436223419,5932846.605306632,1.412958411440803,1.0028532695139372,1.056645339259412,0.0,-0.5660476256161928,-0.10348470602184534,0.5754294038769285,0.5754294038769285,0.0
566561.2352005516,5932846.750125498,1.8126559015677852,1.0165179259171189,1.0793004867982157,0.0,-0.9919225091580302,-0.13453431241214275,1.0010043683174268,1.0010043683174268,0.0055248618784530384
566561.6337166368,5932846.894567783,1.8079062516907107,1.0412950076612792,1.1167328756927482,0.0,-1.411968795582652,-0.1607229821383953,1.4210868223604722,1.4210868223604722,0.011049723756906077
566562.0465917474,5932847.035858951,1.749952038752502,1.0764984298947344,1.1688845697849546,0.0,-1.8205635029589757,-0.17546583898365498,1.8289996525304466,1.8289996525304466,0.016574585635359115
566562.4521846743,5932847.182951325,1.565356631425957,1.1212337708563929,1.232218222324881,0.0,-2.2334801867837086,-0.19925733003765345,2.242350826326943,2.242350826326943,0.022099447513812154
566562.8982108666,5932847.311526286,1.405104559870879,1.1743664013346327,1.3113680194275226,0.0,-2.6155400880379602,-0.18658189848065376,2.6221866365638937,2.6221866365638937,0.027624309392265192
566563.3254736969,5932847.432601354,1.3396756990434688,1.234432083194676,1.3966688601905906,0.0,-3.0169119202764705,-0.17741695512086153,3.022124138858399,2.9538913757214904,0.03314917127071823
566563.754532485,5932847.5273066005,1.5743907391598533,1.2999789153029122,1.4886608054272104,0.0,-3.421642450382933,-0.14559773541986942,3.4247387869473953,2.9545040219228533,0.03867403314917127
566564.144161236,5932847.6403388595,1.313907152030297,1.3709034848979407,1.5796279851269177,0.0,-3.8600109859835356,-0.14909775368869305,3.8628894563614686,2.974892180048714,0.04419889502762431
566564.5983412126,5932847.729229508,1.5859096328382765,1.4467246010230885,1.686888805198388,0.0,-4.240873260423541,-0.10337791591882706,4.242133072461909,2.9937313205773437,0.049723756906077346
566565.024602403,5932847.7897253465,1.6109443959089218,1.5274675947274408,1.7446080706339706,0.0,-4.648930717026815,-0.0983047615736723,4.649969960963566,2.9989655288261146,0.055248618784530384
566565.4528613617,5932847.860371129,1.5140176483757708,1.607832518093843,1.858614758100965,0.0,-5.056789433117956,-0.01950340811163187,5.056827044088159,3.0127172744271746,0.06077348066298342
566565.8821333544,5932847.894972928,1.560550993461472,1.6959281284414358,1.9254286156180043,0.0,-5.46362994145602,0.006428631022572517,5.463633723491312,3.0182979838679613,0.06629834254143646
566566.3269422388,5932847.949852054,1.8221282313233151,1.7852493922398525,2.035963724079135,0.0,-5.854637045180425,0.08520155772566795,5.855256974398123,3.022124138858399,0.0718232044198895
566566.7515756638,5932848.070019796,1.6184993550613038,1.8758563890683326,2.0868729641531103,0.0,-6.264908925164491,0.15962641220539808,6.266942191538012,3.0222179253029666,0.07734806629834254
566567.2255171984,5932848.14827061,1.5147807637914885,1.9639466761810047,2.2013713888497044,0.0,-6.627015002421103,0.22432476747781038,6.63081061738445,3.044611459604645,0.08287292817679558
566567.6982446996,5932848.170298556,1.4189296529189677,2.065597684784481,2.2545875003021174,0.0,-6.989929959061556,0.2170105678960681,6.99329782142623,3.083939020977077,0.08839779005524862
566568.188381792,5932848.201250248,1.4083577097611493,2.1633232245552465,2.3618959863019104,0.0,-7.3351134358672425,0.28536314610391855,7.340662180089374,3.1088828265606874,0.09392265193370165
