X,Y,Z,X_std,Y_std,Z_std
566561.213074592,5932846.587194156,1.412958411440803,1.0967926008659266,0.9724754432117549,0
566561.7607827507,5932846.768949612,1.8126559015677852,1.1180878045796552,0.984422501851694,0
566562.315786767,5932846.949213788,1.8079062516907107,1.1505682862177067,1.014716273410171,0
566562.8860026239,5932847.123307814,1.749952038752502,1.1931911637708152,1.0630680644053496,0
566563.4482199993,5932847.306135231,1.565356631425957,1.2454363549783543,1.1260416432568714,0
566564.0535047677,5932847.459289775,1.405104559870879,1.304626887981025,1.2069660732063898,0
566564.6397767903,5932847.604563976,1.3396756990434688,1.3701114769254183,1.2967657555587058,0
566565.2289143819,5932847.71415156,1.5743907391598533,1.4391889812788132,1.395504806525301,0
566565.7767118381,5932847.853004756,1.313907152030297,1.51475149660924,1.4946334563889534,0
566566.3916650444,5932847.952507742,1.5859096328382765,1.5928189948577411,1.6107730155598665,0
566566.9846369461,5932848.057338071,1.6109443959089218,1.674767411800851,1.727907687917735,0
566567.5671755935,5932848.115079348,1.5140176483757708,1.7561929159630305,1.8462751199279859,0
566568.177621405,5932848.157291482,1.560550993461472,1.8328599770610265,1.9326777718753112,0
566568.7937701158,5932848.225317939,1.8221282313233151,1.9142876136522882,2.0761357511375778,0
566569.3888190134,5932848.321655848,1.6184993550613038,2.005190030707672,2.2017922657167484,0
566570.0284269768,5932848.372492623,1.5147807637914885,2.102553318107611,2.311472407086685,0
566570.6677229564,5932848.432790994,1.4189296529189677,2.1993262974556145,2.3424870524077432,0
566571.282109575,5932848.492631664,1.4083577097611493,2.2796177298083364,2.477596336591976,0
566571.921098496,5932848.5190590685,1.2851051069762758,2.372319452112214,2.5893847352615067,0
566572.5650613998,5932848.48955662,1.2822398616647455,2.470798895312029,2.691343877648907,0
566573.2817734528,5932848.489512406,1.4548269704101304,2.59303779457571,2.72250100954468,0
566574.0170887728,5932848.407848364,1.4191459112238611,2.6618586613581536,2.753731570248191,0
566574.6733136309,5932848.493850356,1.4402840610343013,2.7520615640580415,2.8086239674513718,0
566575.3794420835,5932848.456858066,1.3045573713614982,2.8544819293050003,2.868721306533701,0
566576.005456629,5932848.651224093,1.2791540304442095,2.9698788272202763,2.909887450708911,0
566576.6443903896,5932848.620482014,1.3309252578384172,2.9556925408732835,2.9082742436895033,0
566577.3174336894,5932848.6384463385,1.4693509522841417,3.04726789126526,2.9819851091007177,0
566577.9698296054,5932848.635006668,1.361509458299628,3.118695848482501,3.065317890818329,0
566578.5273349488,5932848.697353249,1.355227586740991,3.176424433693452,3.1201039956959757,0
566579.1542870034,5932848.731944684,1.4282627743733147,3.253702146422544,3.1640855862045854,0
566579.7861784174,5932848.758944032,1.3067837287511437,3.335734095673974,3.23844493276034,0
566580.4636426012,5932848.759873161,1.4154873206075027,3.4287041889433896,3.3428195690919797,0
566581.1139261215,5932848.78144156,1.3639306735033059,3.4985086970294796,3.4105113804557874,0
566581.8397714531,5932848.830115772,1.3219760021962148,3.6062546471845103,3.4590619751293508,0
566582.5233736145,5932848.920394259,1.2478115527730878,3.768330081423967,3.4757364783544884,0
566583.2192549317,5932848.909895224,1.413279728188235,3.831755090581704,3.5710456267753328,0
566583.8375409347,5932848.876928209,1.4041256050587911,3.9600805724172843,3.58407415703977,0
566584.4765901766,5932848.812888315,1.2549981414057225,4.084717385905522,3.611920372911453,0
566585.0993860161,5932848.777154049,1.4913170192029632,4.200893955759819,3.6364260974632754,0
566585.6855035311,5932848.707784742,1.7195785686115965,4.305092664585244,3.720162631248666,0
566586.2394660515,5932848.834887426,1.665043318734496,4.4492417739203205,3.520552204217133,0
566586.9264789281,5932848.821995066,1.6935473453006449,4.461325829321439,3.484780938148338,0
566587.5903073763,5932848.740453766,1.834939013132788,4.564245500055791,3.448867467489407,0
566588.2514906555,5932848.663971369,2.1835404020695117,4.654552777094111,3.4287117818204544,0
566588.933778167,5932848.550343416,2.1698961077034045,4.720023432265747,3.3266400302176815,0
566589.3986664145,5932848.750174827,2.1760292871404334,4.794679722129999,3.4757348197044386,0
566589.8721902678,5932848.814239868,2.7585646810141364,4.746956447796475,3.5156659030703206,0
566590.469424062,5932848.847216426,2.803627638885422,4.856971760725935,3.546531949224281,0
566591.0784063885,5932848.925220875,2.697697164040227,4.955829416683112,3.571973675838838,0
566591.4974735748,5932848.9685433,2.903446909099089,4.9943543333598415,3.465754102452498,0
566592.2157605019,5932848.981113637,3.183815163054595,5.026962546383275,3.5863200324875053,0
566593.1658704479,5932848.570310439,3.2300094930409253,4.90857900648664,3.1609673647522576,0
566594.1240541921,5932848.511493715,3.4653161850261407,4.744794612839591,3.091926510760302,0
566594.3508063577,5932848.730286599,3.794327342354929,4.949971287675695,3.1654393732099093,0
566597.2335564955,5932850.852562002,4.033082644281522,1.506064921559158,0.9215340092700968,0
566597.4770002124,5932850.194040441,4.149399374266093,1.370593141751116,1.6857377326705603,0
566598.158379116,5932850.288408004,4.264319537104054,1.4184393100594124,1.6851394471896999,0
566598.7780351156,5932850.3079350665,4.355671260435037,1.4419635408366924,1.7141789843210498,0
566599.3854489917,5932850.3822658835,4.589153323783863,1.5074755612891126,1.7285193192585313,0
566603.7231118437,5932848.342366444,4.460139220576164,1.7194948010460644,1.9196438856061158,0
566600.4813810701,5932850.459418832,4.675770758632654,1.4330073729746597,1.8827027858544003,0
566601.2881775332,5932850.3692776505,4.856401643735682,1.5833335525951826,1.9642364943011101,0
566601.8105995924,5932850.359233897,5.093217837578689,1.545661247739652,2.1101431859484157,0
566604.3102452245,5932849.328003356,5.14788487549855,2.699887517795476,2.4402823428206366,0
566604.9513436785,5932849.322096683,5.296964524158764,2.744648489398799,2.5302059013858447,0
566605.5720047591,5932849.298617631,5.589505032578612,2.791815066487478,2.6221104034309395,0
566606.1743365326,5932849.340708627,5.587461680542889,2.8416279860807845,2.7151406038074883,0
566606.787724485,5932849.343765701,5.893897735259038,2.893954347995557,2.8138251886076935,0
566607.4297890686,5932849.444494153,6.070007612636484,2.9492047850090386,2.9207272607152834,0
566608.0225854598,5932849.620274057,6.255935919395811,3.005571639673096,3.022059457088668,0
566608.5379586044,5932849.921977846,6.348272378606477,3.0604766283426215,3.1122346337832707,0
566608.9789508625,5932850.3292499585,6.497199038483687,3.1130741859161963,3.191745182288117,0
566609.311366155,5932850.826215503,6.542307149855585,3.161101316372542,3.2544760111174296,0
566609.5519225202,5932851.384902847,6.362820736020416,3.2060927460408326,3.303466391936894,0
566609.6685156295,5932851.93851769,6.321340752913658,3.253275171585679,3.2948564703246093,0
566609.8224197135,5932852.468453092,6.415522433911128,3.2567496509104936,3.251348987481863,0
566609.8706599188,5932853.069694395,6.298156957593758,3.278794654934566,3.2615615192417082,0
566610.0109127122,5932853.911743671,6.344700858384865,3.290399008402552,2.7750387811454367,0
566609.8598275293,5932854.504139696,6.367193284236186,3.29036593702675,2.645516842378104,0
