X,Y,Z,X_std,Y_std,Z_std
566561.051629318,5932846.363011464,1.412958411440803,0.8599906936302898,0.8880336142321636,0
566561.3609173845,5932846.60541682,1.8126559015677852,0.9773762993165185,0.9758316423698539,0
566561.8097932624,5932846.741924368,1.8079062516907107,1.0237162615722526,0.9916327921935627,0
566562.2355532293,5932846.874647766,1.749952038752502,1.0416020974667928,1.0246563828478468,0
566562.6683274099,5932847.028711666,1.565356631425957,1.0727707692326331,1.076743224605861,0
566563.2479537074,5932847.26938524,1.405104559870879,1.1828049219248373,1.2409254043640399,0
566563.7125138298,5932847.389068351,1.3396756990434688,1.2398842136131114,1.3069343852545166,0
566564.1786408122,5932847.480260982,1.5743907391598533,1.3015861489118303,1.3797759946627084,0
566564.6048640583,5932847.592675639,1.313907152030297,1.368128270881767,1.4541375142690218,0
566565.0252714583,5932847.799250753,1.5859096328382765,1.4129073930150877,1.4428670429047694,0
566565.4931888846,5932847.895054319,1.6109443959089218,1.4881374912695844,1.5234601921317847,0
566565.9526534285,5932847.937692136,1.5140176483757708,1.5619265356298868,1.6144815193424527,0
566566.4035725816,5932848.038101308,1.560550993461472,1.6360524335327873,1.6815669520409853,0
566566.9041344008,5932848.044841974,1.8221282313233151,1.7218948686166682,1.7336628218105798,0
566567.3686049436,5932848.132509847,1.6184993550613038,1.8048367446145226,1.812218216561382,0
566567.952563703,5932848.07064975,1.5147807637914885,1.9302575486425047,2.0073635044259883,0
566568.4579446755,5932848.14223802,1.4189296529189677,2.016466991978046,2.0970796114939096,0
566568.9636438764,5932848.098853115,1.4083577097611493,2.10433132652817,2.148547521370989,0
566569.4332547444,5932848.127583758,1.2851051069762758,2.216702161388934,2.247182113607158,0
566569.9248981181,5932848.08227961,1.2822398616647455,2.2861552654461486,2.295782285971976,0
566570.4650897089,5932848.022109622,1.4548269704101304,2.399149483835188,2.2733102621734607,0
566571.0354241476,5932848.084120179,1.4191459112238611,2.4865264239897353,2.343333624834173,0
566571.5821848899,5932848.141825175,1.4402840610343013,2.583450869788681,2.4486743788835024,0
566572.0594776596,5932848.142404735,1.3045573713614982,2.659753603465059,2.4743164099481767,0
566572.5326860319,5932848.191713669,1.2791540304442095,2.738069179342914,2.553884305413622,0
566573.0284141884,5932848.204048203,1.3309252578384172,2.840856433061427,2.564409146900162,0
566573.5257747239,5932848.219636259,1.4693509522841417,2.9236163810755977,2.632499870292271,0
566574.057293207,5932848.312829917,1.361509458299628,3.017274983905839,2.7414057263580407,0
566574.5270502429,5932848.358672985,1.355227586740991,3.1442902650073323,2.7408501636735365,0
566575.103189237,5932848.398927776,1.4282627743733147,3.198770344785331,2.7672397441558085,0
566575.6086741296,5932848.397380312,1.3067837287511437,3.3121897747675417,2.878742767312407,0
